"cboocupacao2002";"nome_cbo_ocupacao";"mediana_vinculos";"mediana_rendimentos";"vinculos_ultimo_ano";"media_rendimento_ultimo_ano";"media_salario_hora_ultimo_ano";"vinculos_primeiro_ano";"media_rendimento_primeiro_ano";"media_salario_hora_primeiro_ano";"variacao_rendimentos";"variacao_vinculos";"cbo";"codigo_cbo"
"415205";"Carteiro";"1328,5";"4580,406241951418";"1169";"8326,195247452950";"51,11677321188494";"1241";"4529,420499320074";"25,89039800497959";"8,17785324627820e-01";"-0,12006021829130598";"ESCRITURÁRIOS";"41"
"415210";"Operador de triagem e transbordo";"414,0";"4674,201471202226";"294";"7306,215159777274";"44,93993629617633";"476";"4455,075454624501";"25,55111284204974";"5,63093761531439e-01";"-0,28985507246376807";"ESCRITURÁRIOS";"41"
"420105";"Supervisor de caixas e bilheteiros (exceto caixa de banco)";"322,5";"2983,296043369276";"363";"2988,500115063869";"17,45503619540478";"323";"2135,821523000446";"12,28124182264752";"1,74440337765303e-03";"0,12558139534883717";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"420110";"Supervisor de cobrança";"87,5";"4933,063126563045";"95";"4193,350732067908";"25,57791730693994";"84";"5061,611071947950";"30,07766008667939";"-1,49949914589986e-01";"0,08571428571428563";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"420115";"Supervisor de coletadores de apostas e de jogos";"3,0";"10391,825808365984";"2";"7895,157841050456";"44,85885136960486";"1";"30800,229584545719";"175,00130445764614";"-2,40253061719489e-01";"-0,33333333333333337";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"420120";"Supervisor de entrevistadores e recenseadores";"26,5";"3490,642721784034";"23";"3227,484348077165";"18,48245604964709";"26";"3644,719936233353";"20,70863600132587";"-7,53896616415591e-02";"-0,13207547169811318";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"420125";"Supervisor de recepcionistas";"221,5";"3634,171802196122";"245";"3233,278873502576";"18,77656320103646";"190";"3815,716672192439";"22,60412158483497";"-1,10312046461669e-01";"0,10609480812641081";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"420130";"Supervisor de telefonistas";"27,5";"3422,837687174787";"28";"2694,240215704714";"16,48631683914303";"23";"3234,662714138575";"19,53431122560047";"-2,12863576382863e-01";"0,01818181818181808";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"420135";"Supervisor de telemarketing e atendimento";"742,0";"4120,536143573630";"649";"3843,512517225747";"23,50812795969884";"587";"4162,182828811585";"24,76712309544015";"-6,72299954897686e-02";"-0,12533692722371970";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"421105";"Atendente comercial (agência postal)";"3869,5";"2166,096509519683";"2315";"2790,402470036942";"16,59848709101469";"3896";"2014,132781179129";"11,49187381593799";"2,88217056707087e-01";"-0,40173148985657059";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"421110";"Bilheteiro de transportes coletivos";"123,5";"2124,944730720934";"218";"2523,941372773274";"14,36156469275708";"138";"1993,945370576936";"11,55350799152613";"1,87768009343458e-01";"0,76518218623481782";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"421115";"Bilheteiro no serviço de diversões";"62,5";"1590,670085283512";"60";"1524,746556142423";"9,26034609814544";"52";"1604,686344585160";"9,11753604877932";"-4,14438730890817e-02";"-0,04000000000000004";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"421120";"Emissor de passagens";"358,0";"2823,099144303123";"157";"2107,081067479790";"12,69051149114195";"438";"2943,222795643438";"16,87285121182568";"-2,53628385056268e-01";"-0,56145251396648044";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"421125";"Operador de caixa";"16336,0";"1730,922470420795";"15523";"1574,168808614454";"9,10780222290255";"16179";"1649,501933012259";"9,48806639243067";"-9,05607642659080e-02";"-0,04976738491674826";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"421205";"Recebedor de apostas (loteria)";"344,0";"1690,589017107421";"373";"1569,278200514629";"8,96542791979486";"317";"1531,409307135973";"8,72240876218077";"-7,17565389134925e-02";"0,08430232558139528";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"421305";"Cobrador externo";"66,5";"2322,606189093752";"42";"2274,546647541029";"13,50746191918219";"151";"2391,311584972968";"14,17993424897433";"-2,06920750398389e-02";"-0,36842105263157898";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"421310";"Cobrador interno";"654,0";"2215,278113244483";"805";"1876,460623925618";"11,99549122680013";"615";"2061,282285093439";"12,56643363503043";"-1,52945802738346e-01";"0,23088685015290511";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"421315";"Localizador (cobrador)";"3,0";"2201,838518186124";NA;NA;NA;"3";"1689,295370086662";"9,59826914821967";NA;NA;"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"422105";"Recepcionista, em geral";"13031,0";"2072,932180962805";"13632";"1786,604403032627";"10,68843283194162";"11390";"2029,990982284631";"11,92706132799110";"-1,38126939491667e-01";"0,04612078888803617";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"422110";"Recepcionista de consultório médico ou dentário";"2422,0";"1906,913266144789";"2873";"1989,229682618002";"11,69656761490559";"2425";"1670,430841959237";"9,62115794558123";"4,31673626350255e-02";"0,18620974401321222";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"422115";"Recepcionista de seguro saúde";"105,0";"2243,055100421990";"19";"1749,070482897423";"12,40440152910790";"342";"2765,171441507512";"15,77931867212174";"-2,20228480981869e-01";"-0,81904761904761902";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"422120";"Recepcionista de hotel";"633,0";"2415,046139883002";"592";"2275,321356722894";"13,74967294436127";"619";"2296,901127850978";"13,31812842394313";"-5,78559476991513e-02";"-0,06477093206951023";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"422125";"Recepcionista de banco";"106,0";"2957,074324888381";"53";"4564,709295475748";"34,70194692649203";"118";"1495,643126604631";"8,58357544608433";"5,43657275387574e-01";"-0,50000000000000000";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"422205";"Telefonista";"1154,5";"2007,870262958533";"934";"1737,989443434547";"11,77645294237006";"1163";"2084,028509054996";"13,64617567600144";"-1,34411482904441e-01";"-0,19099177132957990";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"422210";"Teleoperador";"532,5";"1824,381085688862";"381";"1742,889519336570";"11,54898670941144";"711";"1399,696001568437";"9,83160137668854";"-4,46680613998588e-02";"-0,28450704225352108";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"422215";"Monitor de teleatendimento";"663,0";"2163,340088530314";"179";"2720,535305654899";"17,88512168047711";"658";"1954,602970017274";"12,44336584702144";"2,57562470218504e-01";"-0,73001508295625950";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"422220";"Operador de rádio-chamada";"59,5";"2047,456047016393";"71";"2072,294641564797";"12,79730199607616";"77";"1563,120559001484";"9,19628740442481";"1,21314421301491e-02";"0,19327731092436973";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"422305";"Operador de telemarketing ativo";"1107,0";"1784,191133801267";"1318";"1672,969303711924";"12,17119730182753";"1668";"1666,706684295058";"11,66662907880557";"-6,23373964718578e-02";"0,19060523938572715";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"422310";"Operador de telemarketing ativo e receptivo";"2787,0";"2011,007778091036";"2022";"1991,185764578309";"14,61955867175575";"1401";"2030,829791603764";"14,40289702621077";"-9,85675626354054e-03";"-0,27448869752421956";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"422315";"Operador de telemarketing receptivo";"3522,0";"1796,055127360113";"1793";"1722,839859352385";"12,67365952486869";"3669";"1623,882915503478";"11,26644239001740";"-4,07644881787910e-02";"-0,49091425326519023";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"422320";"Operador de telemarketing técnico";"784,5";"2199,655626540009";"902";"1650,481881809154";"11,81969957564958";"916";"2532,086620893620";"15,62715812428723";"-2,49663510098937e-01";"0,14977692797960485";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"423105";"Despachante documentalista";"132,5";"2330,213280366148";"107";"2241,994356763493";"12,77374629184168";"187";"2201,391658500033";"12,56168425049317";"-3,78587335099185e-02";"-0,19245283018867920";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"423110";"Despachante de trânsito";"7,5";"2312,863172996437";"5";"1951,859625687825";"11,82859251223936";"5";"1381,192513733626";"7,84768473712288";"-1,56085129256009e-01";"-0,33333333333333337";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"424105";"Entrevistador censitário e de pesquisas amostrais";"35,0";"3719,217621512340";"26";"2002,935417461862";"12,35034158490913";"22";"5352,454566490086";"32,76654143132058";"-4,61463237354901e-01";"-0,25714285714285712";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"424110";"Entrevistador de pesquisa de opinião e mídia";"18,5";"2714,260656309118";"19";"2222,706869067084";"13,80078565884847";"18";"3106,494661089343";"19,30129647398285";"-1,81100435619346e-01";"0,02702702702702697";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"424115";"Entrevistador de pesquisas de mercado";"50,0";"2300,697365809550";"34";"2066,859259809355";"12,39023513973440";"57";"1397,975979551479";"7,97697364374969";"-1,01637924863671e-01";"-0,31999999999999995";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"424120";"Entrevistador de preços";"32,5";"3223,271151310909";"26";"3711,730308349108";"21,08937675198357";"34";"2012,851373994946";"11,43665553406219";"1,51541441631289e-01";"-0,19999999999999996";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"424125";"Escriturário  em  estatística";"22,0";"4644,235227782957";"7";"2655,327082084661";"16,27177203055257";"54";"4042,840105591863";"24,94913961314059";"-4,28253102642209e-01";"-0,68181818181818188";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"42"
"510105";"Supervisor de transportes";"87,0";"4454,803762097057";"71";"4351,142299418492";"24,86231301460443";"87";"3851,824943647312";"21,96339264721572";"-2,32695912579923e-02";"-0,18390804597701149";"TRABALHADORES DOS SERVIÇOS";"51"
"510110";"Administrador de edifícios";"221,0";"3116,025616871570";"194";"3259,321306567132";"18,80647060975643";"226";"2621,457639275013";"15,03551432434165";"4,59866853852851e-02";"-0,12217194570135748";"TRABALHADORES DOS SERVIÇOS";"51"
"510115";"Supervisor de andar";"144,5";"3138,478179642024";"128";"3025,636115532595";"18,42152904310160";"112";"3037,254020719627";"17,87716839200061";"-3,59543886082713e-02";"-0,11418685121107264";"TRABALHADORES DOS SERVIÇOS";"51"
"510120";"Chefe de portaria de hotel";"44,0";"4733,944856999406";"35";"4042,180884180381";"23,60773551959335";"59";"4363,839053098538";"24,97431740875412";"-1,46128439116948e-01";"-0,20454545454545459";"TRABALHADORES DOS SERVIÇOS";"51"
"510130";"Chefe de bar";"147,5";"2620,410142056061";"177";"2321,834484018596";"13,25555715679945";"150";"2410,057817633753";"14,11858489694984";"-1,13942337974311e-01";"0,19999999999999996";"TRABALHADORES DOS SERVIÇOS";"51"
"510135";"Maître";"260,0";"3253,484653794977";"259";"2972,657754735200";"17,33139633719796";"235";"3021,325222693551";"17,19275425664555";"-8,63157288085593e-02";"-0,00384615384615383";"TRABALHADORES DOS SERVIÇOS";"51"
"510205";"Supervisor de lavanderia";"96,5";"2827,402825442780";"104";"2338,403652456688";"13,55972114401967";"55";"2798,561319971530";"16,15252713071982";"-1,72949948477721e-01";"0,07772020725388606";"TRABALHADORES DOS SERVIÇOS";"51"
"510305";"Supervisor de bombeiros";"38,5";"6341,432407372476";"29";"6024,692329180804";"37,88846574917093";"30";"3992,366961786944";"23,03281564070466";"-4,99477180933811e-02";"-0,24675324675324672";"TRABALHADORES DOS SERVIÇOS";"51"
"510310";"Supervisor de vigilantes";"522,0";"4758,318997126004";"510";"4492,334229388971";"27,00334969950198";"371";"4215,442444469767";"24,97909131734791";"-5,58988936844473e-02";"-0,02298850574712641";"TRABALHADORES DOS SERVIÇOS";"51"
"511105";"Comissário de vôo";"319,0";"7859,428866374037";"250";"7532,386002145774";"53,80275715818410";"84";"7362,671577126489";"52,48157210681675";"-4,16115305308622e-02";"-0,21630094043887149";"TRABALHADORES DOS SERVIÇOS";"51"
"511110";"Comissário de trem";"45,0";"2684,481688689129";"29";"2603,904240210969";"14,99833109917872";"52";"2566,479431987998";"14,58226949993181";"-3,00160171766741e-02";"-0,35555555555555551";"TRABALHADORES DOS SERVIÇOS";"51"
"511115";"Taifeiro (exceto militares)";"2,0";"2102,486955746341";NA;NA;NA;"3";"5906,905753126429";"33,56196450640017";NA;NA;"TRABALHADORES DOS SERVIÇOS";"51"
"511205";"Fiscal de transportes coletivos (exceto trem)";"185,0";"3651,321888131075";"90";"3519,465631411846";"24,18996344689807";"336";"2960,411381811648";"19,31563020237510";"-3,61119235057964e-02";"-0,51351351351351349";"TRABALHADORES DOS SERVIÇOS";"51"
"511210";"Despachante de transportes coletivos (exceto trem)";"472,0";"3163,249695098640";"260";"3964,891957446869";"27,96216621965190";"443";"2453,112716599796";"15,82052801912150";"2,53423643283788e-01";"-0,44915254237288138";"TRABALHADORES DOS SERVIÇOS";"51"
"511215";"Cobrador de transportes coletivos (exceto trem)";"4819,5";"2182,556602739503";"4001";"2322,140936288010";"16,82033312446610";"4645";"1816,662655301576";"12,29011646303490";"6,39545079258439e-02";"-0,16983089532109141";"TRABALHADORES DOS SERVIÇOS";"51"
"511220";"Bilheteiro (estações de metrô, ferroviárias e assemelhadas)";"64,5";"2172,410014515382";"3";"1536,588045124511";"8,73061389275290";"114";"2182,596781665468";"12,42214110593238";"-2,92680463237833e-01";"-0,95348837209302328";"TRABALHADORES DOS SERVIÇOS";"51"
"511405";"Guia de turismo";"4,0";"1972,810197360799";NA;NA;NA;"9";"1403,366211426955";"7,97367165583497";NA;NA;"TRABALHADORES DOS SERVIÇOS";"51"
"513105";"Mordomo de residência";"26,0";"2482,880854820075";"26";"2412,181620507956";"14,07508180687026";"27";"2408,793718141721";"14,57896516559246";"-2,84746785875243e-02";"0,00000000000000000";"TRABALHADORES DOS SERVIÇOS";"51"
"513110";"Mordomo de hotelaria";"6,5";"2411,873172355050";"7";"2364,985312348632";"13,83360045832166";"13";"2708,280997989140";"15,38796021584739";"-1,94404334953626e-02";"0,07692307692307687";"TRABALHADORES DOS SERVIÇOS";"51"
"513115";"Governanta de hotelaria";"92,5";"3550,020498317044";"84";"3512,791485071161";"20,31851906608462";"147";"2754,607297949606";"15,83259580864922";"-1,04869854310790e-02";"-0,09189189189189184";"TRABALHADORES DOS SERVIÇOS";"51"
"513205";"Cozinheiro geral";"11219,5";"1951,292212463104";"9355";"1946,690989169350";"11,25174619185360";"11539";"1775,787743811484";"10,13730139775936";"-2,35803908013610e-03";"-0,16618387628682207";"TRABALHADORES DOS SERVIÇOS";"51"
"513210";"Cozinheiro do serviço doméstico";"84,5";"1869,845352970498";"66";"1989,751103185098";"12,88332604766836";"67";"1533,950866099817";"8,82812432913312";"6,41260251946041e-02";"-0,21893491124260356";"TRABALHADORES DOS SERVIÇOS";"51"
"513215";"Cozinheiro industrial";"105,5";"1981,193164586146";"72";"1889,689973993686";"10,76813130606108";"146";"2060,950058310671";"11,79614864945733";"-4,61859006118541e-02";"-0,31753554502369663";"TRABALHADORES DOS SERVIÇOS";"51"
"513220";"Cozinheiro de hospital";"141,0";"2039,468837754786";"98";"2633,640594431734";"16,65349927327080";"156";"2024,924662744586";"11,79195975965316";"2,91336521391060e-01";"-0,30496453900709219";"TRABALHADORES DOS SERVIÇOS";"51"
"513225";"Cozinheiro de embarcações";"33,0";"2093,940463384438";"8";"2276,878356050029";"12,93680884119335";"48";"2020,694311324377";"11,48803546531481";"8,73653744528671e-02";"-0,75757575757575757";"TRABALHADORES DOS SERVIÇOS";"51"
"513305";"Camareiro de teatro";"38,0";"1452,095679311046";"34";"1408,998565120414";"8,21348815815241";"38";"1523,193806986210";"9,29489460904824";"-2,96792524106123e-02";"-0,10526315789473684";"TRABALHADORES DOS SERVIÇOS";"51"
"513310";"Camareiro de televisão";"2,0";"2282,904251520969";"1";"2514,794329056998";"14,96901386343451";"7";"1965,756406535922";"11,28545246046203";"1,01576786403343e-01";"-0,50000000000000000";"TRABALHADORES DOS SERVIÇOS";"51"
"513315";"Camareiro  de hotel";"1632,5";"1807,275286012971";"1398";"1693,808767045968";"10,16453230432499";"1812";"1719,331915262730";"9,93614090271404";"-6,27831962541364e-02";"-0,14364471669218992";"TRABALHADORES DOS SERVIÇOS";"51"
"513320";"Camareiro de embarcações";"3,5";"2001,428972439199";"1";"1162,363390421619";"6,60433744557738";"7";"1945,431661704396";"11,05358898695680";"-4,19233254625562e-01";"-0,71428571428571430";"TRABALHADORES DOS SERVIÇOS";"51"
"513325";"Guarda-roupeiro de cinema";"6,0";"2472,389207966519";NA;NA;NA;"8";"1629,644902047580";"9,25934603436125";NA;NA;"TRABALHADORES DOS SERVIÇOS";"51"
"513405";"Garçom";"6341,5";"1947,871702835003";"5167";"2022,684100557008";"11,67960224774600";"6376";"1717,033661722725";"9,83495742242470";"3,84072511619327e-02";"-0,18520854687376809";"TRABALHADORES DOS SERVIÇOS";"51"
"513410";"Sommelier";"39,5";"2538,762013087963";"49";"2973,638247859189";"17,02855379288084";"61";"1832,118189457922";"10,41670732917912";"1,71294604428981e-01";"0,24050632911392400";"TRABALHADORES DOS SERVIÇOS";"51"
"513415";"Cumim";"764,5";"1718,703177345314";"800";"1747,739355048690";"10,01689044802632";"610";"1673,006871832595";"9,64336500976257";"1,68942363557072e-02";"0,04643557880967952";"TRABALHADORES DOS SERVIÇOS";"51"
"513420";"Barman";"581,5";"1849,981479757013";"597";"1903,252045469673";"10,96879032623105";"599";"1581,224327343947";"9,00190562064628";"2,87951886521893e-02";"0,02665520206362859";"TRABALHADORES DOS SERVIÇOS";"51"
"513425";"Copeiro";"5520,0";"1632,750084578734";"3882";"1616,604605224645";"9,37984651882204";"5638";"1515,346086643957";"8,73342187212308";"-9,88851846132621e-03";"-0,29673913043478262";"TRABALHADORES DOS SERVIÇOS";"51"
"513430";"Copeiro de hospital";"421,0";"2416,620480476863";"875";"1864,042993044204";"11,26198345105574";"437";"2237,571360240083";"13,11100609672558";"-2,28657123407156e-01";"1,07838479809976251";"TRABALHADORES DOS SERVIÇOS";"51"
"513435";"Atendente de lanchonete";"13150,5";"1433,197921512810";"10576";"1392,956313206854";"8,64488805852022";"12064";"1346,638085804870";"8,06332236370029";"-2,80781933199281e-02";"-0,19577202387741910";"TRABALHADORES DOS SERVIÇOS";"51"
"513505";"Auxiliar nos serviços de alimentação";"5054,0";"1567,677034901491";"7132";"1542,890980808541";"8,95786863553828";"2219";"1450,625072521801";"8,30600924517675";"-1,58106890265872e-02";"0,41115947764147220";"TRABALHADORES DOS SERVIÇOS";"51"
"513605";"Churrasqueiro";"279,0";"1779,662423395088";"420";"1724,543513643486";"9,95440202954016";"130";"1573,172814409897";"8,94625887227424";"-3,09715533839565e-02";"0,50537634408602150";"TRABALHADORES DOS SERVIÇOS";"51"
"513610";"Pizzaiolo";"318,0";"1747,489177087409";"601";"1716,857144826392";"9,82184198337383";"116";"1479,285710858855";"8,51278014443296";"-1,75291685136917e-02";"0,88993710691823891";"TRABALHADORES DOS SERVIÇOS";"51"
"513615";"Sushiman";"207,5";"2334,329652636985";"337";"2035,332599988090";"11,78848343356388";"89";"2367,343976622788";"13,66972101085871";"-1,28086901655527e-01";"0,62409638554216862";"TRABALHADORES DOS SERVIÇOS";"51"
"514105";"Ascensorista";"302,0";"1995,442359389315";"280";"1989,356110056267";"13,64484786774668";"410";"2036,313086999023";"12,10650922576625";"-3,05007523991374e-03";"-0,07284768211920534";"TRABALHADORES DOS SERVIÇOS";"51"
"514110";"Garagista";"796,5";"2274,390102652717";"710";"2323,748520335524";"14,45038482278773";"540";"1992,099584510272";"11,93386148299476";"2,17018257445096e-02";"-0,10860012554927811";"TRABALHADORES DOS SERVIÇOS";"51"
"514115";"Sacristão";"10,0";"1936,229630365191";"8";"1727,746189595118";"9,94472126640343";"12";"1797,092137942667";"10,21075078376515";"-1,07674956265777e-01";"-0,19999999999999996";"TRABALHADORES DOS SERVIÇOS";"51"
"514120";"Zelador de edifício";"5193,5";"1834,286876402047";"5253";"1764,881264121760";"10,25332982164328";"5110";"1661,341777026462";"9,54321031779316";"-3,78379266477809e-02";"0,01145662847790518";"TRABALHADORES DOS SERVIÇOS";"51"
