"cbo_familia";"vinculos_2012";"media_rendimento_2012";"vinculos_2020";"media_rendimento_2020";"vinculos_2021";"media_rendimento_2021";"mediana_vinculos2012_2020";"mediana_rendimento2012_2020";"mediana_vinculos2012_2021";"mediana_rendimento2012_2021";"tipo_cbo";"variacao_rendimento2012_2020";"variacao_vinculos2012_2020";"variacao_rendimento2012_2021";"variacao_vinculos2012_2021";"cbo_grande_grupo";"cbo_subgrupo_principal";"cbo_subgrupo";"nome_cbo_grandegrupo";"nome_cbo_subgrupo_principal";"nome_cbo_subgrupo";"nome_cbo_familia"
"3117";"47";"2338,27309606309";"66";"3247,932940575552";"68";"3369,020662092639";"66,0";"3160,48752777803";"66,0";"3204,21023417679";"tecnica";"0,0136453925314896640";"0,000000000000000000";"0,0514355850180931995";"0,030303030303030276";"3";"31";"311";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICO EM CIÊNCIAS FÍSICAS E QUÍMICAS";"Coloristas"
"3121";"896";"7825,40283130169";"760";"6049,192470989188";"967";"6364,662169732772";"863,0";"7825,40283130169";"864,5";"7794,82993799005";"tecnica";"-0,2239481144409652957";"-0,120879120879120894";"-0,1834764555012283749";"0,118565644881434284";"3";"31";"312";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM CONSTRUÇÃO CIVIL, DE EDIFICAÇÕES E OBRAS DE INFRAESTRUTURA";"Técnicos em construção civil (edificações)"
"3122";"230";"10897,26272553185";"164";"14675,918298131706";"169";"16140,458025717664";"207,0";"13646,37154211713";"205,5";"13792,63759356388";"tecnica";"0,0640400139984826922";"-0,201946472019464696";"0,1702227305130790125";"-0,177615571776155723";"3";"31";"312";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM CONSTRUÇÃO CIVIL, DE EDIFICAÇÕES E OBRAS DE INFRAESTRUTURA";"Técnicos em construção civil (obras de infraestrutura)"
"3123";"251";"6055,77389845213";"159";"3436,210699346075";"214";"5285,898791553040";"182,0";"6579,45711399808";"194,5";"6317,61550622510";"tecnica";"-0,4560905620229368518";"-0,182519280205655554";"-0,1633079306037940048";"0,100257069408740351";"3";"31";"312";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM CONSTRUÇÃO CIVIL, DE EDIFICAÇÕES E OBRAS DE INFRAESTRUTURA";"Técnicos em geomática"
"3131";"1293";"7319,34760636560";"1364";"6753,786737691779";"1496";"6704,100559502262";"1391,0";"7306,75059612899";"1395,5";"7173,71342353704";"tecnica";"-0,0585368638322620871";"-0,022572554639914033";"-0,0654630086691183610";"0,072017198136868465";"3";"31";"313";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM ELETROELETRÔNICA E FOTÔNICA";"Técnicos em eletricidade e eletrotécnica"
"3132";"3525";"3632,00837889621";"2951";"4143,278450513950";"3810";"3642,721584306585";"3665,0";"3666,96086142742";"3713,5";"3659,02922112111";"tecnica";"0,1323436354641815971";"-0,205331897132085661";"-0,0044568206015933587";"0,025986266325568774";"3";"31";"313";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM ELETROELETRÔNICA E FOTÔNICA";"Técnicos em eletrônica"
"3133";"2021";"5412,12687274724";"2389";"6951,771570467676";"2275";"7306,165196951548";"2333,0";"7179,75168304646";"2324,5";"7207,02632305116";"tecnica";"-0,0354174858175646534";"0,027747902774790223";"0,0137558639939059368";"-0,021294902129490256";"3";"31";"313";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM ELETROELETRÔNICA E FOTÔNICA";"Técnicos em telecomunicações"
"3134";"163";"3843,35853462659";"120";"2692,364769752474";"142";"2686,552982647852";"152,0";"3346,14878906702";"150,5";"3313,60939755974";"tecnica";"-0,1874827577036605186";"-0,202657807308970095";"-0,1892366720633016364";"-0,056478405315614655";"3";"31";"313";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM ELETROELETRÔNICA E FOTÔNICA";"Técnicos em calibração e instrumentação"
"3141";"233";"5355,95741884208";"280";"5919,666217232024";"348";"6512,174302849755";"280,0";"6117,65119470123";"284,5";"6207,19773184413";"tecnica";"-0,0463222740814280831";"-0,015817223198594021";"0,0491327301273229988";"0,223198594024604624";"3";"31";"314";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM METALMECÂNICA";"Técnicos mecânicos na fabricação e montagem de máquinas, sistemas e instrumentos"
"3142";"14";"4078,39934075680";"15";"6527,252061995189";"13";"7658,470961233153";"20,0";"6955,40342946377";"17,5";"7306,93719534846";"tecnica";"-0,1067047810195517199";"-0,142857142857142905";"0,0481095918148128909";"-0,257142857142857117";"3";"31";"314";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM METALMECÂNICA";"Técnicos mecânicos (ferramentas)"
"3143";"94";"5392,14767770443";"212";"6897,757019829909";"227";"6713,698923296693";"155,0";"5799,32883016136";"183,5";"5801,55021920065";"tecnica";"0,1889506699435763437";"0,155313351498637564";"0,1572249949810358149";"0,237057220708446925";"3";"31";"314";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM METALMECÂNICA";"Técnicos em mecânica veicular"
"3144";"357";"5036,64821260146";"362";"4261,830461374099";"378";"3909,271131102641";"361,0";"4056,05595026790";"361,5";"4014,86649432683";"tecnica";"0,0615123734241822540";"0,001383125864453660";"-0,0263010895563772218";"0,045643153526971014";"3";"31";"314";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM METALMECÂNICA";"Técnicos mecânicos na manutenção de máquinas, sistemas e instrumentos"
"3146";"7";"4850,21495212365";"14";"5987,331564764173";"13";"5628,482416195372";"8,0";"9163,56960304401";"8,0";"8748,97474008906";"tecnica";"-0,3156533488056193493";"0,750000000000000000";"-0,3566694860364771902";"0,625000000000000000";"3";"31";"314";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM METALMECÂNICA";"Técnicos em metalurgia (estruturas metálicas)"
"3147";"17";"2634,07365803557";"6";"1955,933829799010";"8";"2502,464151192166";"13,0";"2414,64117136830";"12,0";"2424,05645375833";"tecnica";"-0,1931153968107983676";"-0,500000000000000000";"0,0323456565181372557";"-0,333333333333333370";"3";"31";"314";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM METALMECÂNICA";"Técnicos em siderurgia"
"3161";"17";"9581,51500554013";"21";"9361,611069141989";"21";"9681,884540743915";"18,0";"9979,62745793584";"18,5";"9933,83257632814";"tecnica";"-0,0576032968936609491";"0,135135135135135087";"-0,0253626214905821046";"0,135135135135135087";"3";"31";"316";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM MINERALOGIA E GEOLOGIA";"Técnicos em geologia"
"3163";"60";"8353,09297284312";"45";"9392,388223806533";"38";"8739,608332227468";"50,0";"8779,85953102692";"47,5";"8759,73393162719";"tecnica";"0,0722230032461519400";"-0,052631578947368474";"-0,0022975126364354059";"-0,199999999999999956";"3";"31";"316";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM MINERALOGIA E GEOLOGIA";"Técnicos em mineração"
"3171";"1746";"7734,36395947159";"2225";"8496,599912916488";"2540";"9270,242125637358";"1989,0";"8174,34688816968";"2015,0";"8282,63664347604";"tecnica";"0,0258327485136002899";"0,104218362282878507";"0,1192380548214946323";"0,260545905707195935";"3";"31";"317";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM INFORMÁTICA";"Técnicos de desenvolvimento de sistemas e aplicações"
"3172";"1073";"4567,19670242197";"1643";"4222,877507155870";"2017";"4378,260883021664";"1643,0";"3617,89429755482";"1655,0";"3731,80823693416";"tecnica";"0,1315901672978629922";"-0,007250755287009025";"0,1732277236781576413";"0,218731117824773502";"3";"31";"317";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM INFORMÁTICA";"Técnicos de suporte e monitoração ao usuário de tecnologia da informação."
"3180";"343";"7495,66411295960";"160";"5516,065716665288";"182";"6259,578155538503";"231,0";"7961,47637834575";"228,5";"7728,57024565268";"tecnica";"-0,2862760457190542951";"-0,299781181619256043";"-0,1900729427853077302";"-0,203501094091903756";"3";"31";"318";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas técnicos, em geral"
"3181";"116";"3760,59555056710";"169";"2853,572706524587";"209";"2758,628098362713";"116,0";"3822,90592613289";"122,0";"3791,75073835000";"tecnica";"-0,2474260827159920906";"0,385245901639344357";"-0,2724658637336623279";"0,713114754098360670";"3";"31";"318";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas técnicos da construção civil e arquitetura"
"3182";"7";"5559,77459556150";"6";"5909,554128574350";"7";"5100,369803863954";"6,0";"5226,35733009619";"6,5";"5163,36356698007";"tecnica";"0,1445163703687648571";"-0,076923076923076872";"-0,0122001409156939911";"0,076923076923076872";"3";"31";"318";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas técnicos da mecânica"
"3184";"116";"4703,50907808765";"64";"2580,277797791777";"94";"2735,218811512359";"116,0";"3562,37578619476";"105,5";"3235,52572519791";"tecnica";"-0,2025166798406613511";"-0,393364928909952560";"-0,1546292492095530102";"-0,109004739336492906";"3";"31";"318";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas técnicos de produtos e serviços diversos"
"3185";"233";"6275,48382282341";"270";"4436,259255509076";"268";"4776,485277156816";"226,0";"6353,73714931025";"228,0";"6314,61048606683";"tecnica";"-0,2974611394799936415";"0,184210526315789380";"-0,2435819615958711992";"0,175438596491228171";"3";"31";"318";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas projetistas de construção civil e arquitetura"
"3187";"13";"3144,68090775997";"31";"4087,173767027389";"36";"4092,014375003680";"15,0";"3396,23246394434";"15,5";"3407,55556628694";"tecnica";"0,1994444954806686710";"1,000000000000000000";"0,2008650469235218061";"1,322580645161290480";"3";"31";"318";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas projetistas da eletrônica"
"3188";"189";"3015,61721889682";"90";"2449,200619289555";"98";"2803,453544322740";"100,0";"3015,61721889682";"99,5";"2998,54969215413";"tecnica";"-0,1832049254684622319";"-0,095477386934673336";"-0,0650635033135763541";"-0,015075376884422065";"3";"31";"318";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas projetistas e modelistas de produtos e serviços diversos"
"3192";"1";"2404,33059791104";"5";"3323,620721958936";"6";"3527,598357197313";"1,5";"3014,38756626156";"2,0";"3323,62072195894";"tecnica";"0,0000000000000000000";"1,500000000000000000";"0,0613721156239972476";"2,000000000000000000";"3";"31";"319";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"OUTROS TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"Técnicos do mobiliário e afins"
"3211";"328";"11862,16133249079";"151";"7603,498216181742";"157";"7106,318572677789";"328,0";"11855,88306438495";"316,5";"11485,95637866535";"tecnica";"-0,3380178397416776503";"-0,522906793048973140";"-0,3813037122553015745";"-0,503949447077409185";"3";"32";"321";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA PRODUÇÃO AGROPECUÁRIA";"Técnicos agrícolas"
"3212";"16";"7247,78333350684";"63";"6649,003890432680";"63";"6928,556030528356";"68,0";"6598,58045965068";"67,0";"6623,79217504168";"tecnica";"0,0038062358728578882";"-0,059701492537313383";"0,0460104797120628461";"-0,059701492537313383";"3";"32";"321";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA PRODUÇÃO AGROPECUÁRIA";"Técnicos florestais"
"3221";"328";"1844,73100888228";"404";"1915,290354323179";"482";"1946,115688594599";"430,0";"1948,21253745503";"431,0";"1947,16411302481";"tecnica";"-0,0163693232062096516";"-0,062645011600928058";"-0,0005384366028535759";"0,118329466357308677";"3";"32";"322";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Tecnólogos e técnicos em terapias complementares e estéticas"
"3222";"17100";"6148,09126724065";"23230";"4462,796879478585";"36244";"4997,664106936991";"23230,0";"5751,36787630974";"23991,0";"5406,39269825486";"tecnica";"-0,1745333481011951404";"-0,031720228418990470";"-0,0756009809368460850";"0,510733191613521820";"3";"32";"322";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos e auxiliares de enfermagem"
"3223";"27";"2705,08073504004";"26";"3153,321442937564";"30";"2788,477351062789";"36,0";"3153,32144293756";"34,5";"3041,90654678418";"tecnica";"0,0366266663488283850";"-0,246376811594202882";"-0,0833126172101873452";"-0,130434782608695676";"3";"32";"322";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos em óptica e optometria"
"3224";"242";"2245,69919685974";"517";"2653,873944043224";"616";"2568,648435884490";"473,0";"2690,07359603578";"480,0";"2671,97377003950";"tecnica";"-0,0067739534718604943";"0,077083333333333393";"-0,0386700405945549219";"0,283333333333333437";"3";"32";"322";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos de odontologia"
"3225";"93";"4597,61335227316";"55";"5568,858891586369";"56";"5942,981687198398";"47,0";"5912,54988151057";"49,5";"5927,76578435448";"tecnica";"-0,0605467398383717770";"0,111111111111111160";"0,0025668866479300334";"0,131313131313131271";"3";"32";"322";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos em próteses ortopédicas"
"3226";"54";"2465,42377187697";"86";"2408,069792721867";"94";"2294,009295965753";"66,0";"2408,06979272187";"69,5";"2398,56702958324";"tecnica";"0,0039618501469496081";"0,237410071942446121";"-0,0435917497105172691";"0,352517985611510820";"3";"32";"322";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos de imobilizações ortopédicas"
"3231";"2";"1424,04972549898";"11";"5617,053094992659";"11";"7144,920167536331";"6,0";"5597,61587209270";"10,0";"5617,05309499266";"tecnica";"0,0000000000000000000";"0,100000000000000089";"0,2720050971043330712";"0,100000000000000089";"3";"32";"323";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE ANIMAL";"Técnicos em pecuária"
"3241";"861";"5902,17389566346";"1179";"5149,728480261377";"1983";"4944,516918187200";"1234,0";"5358,10992168587";"1336,0";"5253,91920097362";"tecnica";"-0,0198310474003748904";"-0,117514970059880208";"-0,0588898060573691540";"0,484281437125748448";"3";"32";"324";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS EM OPERAÇÃO DE EQUIPAMENTOS E INSTRUMENTOS DE DIAGNÓSTICO";"Tecnólogos e técnicos em métodos de diagnósticos e terapêutica"
"3242";"701";"5302,43485570812";"1665";"3627,820240770042";"3246";"4728,730373152224";"1665,0";"4865,32504589021";"1709,5";"4815,40975990122";"tecnica";"-0,2466227337537182374";"-0,026031003217314996";"-0,0180004176323242948";"0,898800818952910197";"3";"32";"324";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS EM OPERAÇÃO DE EQUIPAMENTOS E INSTRUMENTOS DE DIAGNÓSTICO";"Técnicos de laboratórios de saúde e bancos de sangue"
"3250";"1";"1500,23895630004";NA;NA;NA;NA;"1,0";"1500,23895630004";"1,0";"1500,23895630004";"tecnica";NA;NA;NA;NA;"3";"32";"325";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DE BIOQUÍMICA E DA BIOTECNOLOGIA";"Enólogos, perfumistas e aromistas"
"3251";"161";"3004,65529968715";"283";"3274,551024307505";"301";"3554,017741688967";"239,0";"3464,51038628969";"243,0";"3475,03791731585";"tecnica";"-0,0576934404109181731";"0,164609053497942304";"0,0227277590208636582";"0,238683127572016485";"3";"32";"325";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DE BIOQUÍMICA E DA BIOTECNOLOGIA";"Técnico em farmácia e em manipulação farmacêutica"
"3252";"129";"2114,19370069486";"387";"2412,823956096068";"468";"2506,401637105712";"161,0";"2603,23478181775";"171,5";"2554,81820946173";"tecnica";"-0,0555790047369273399";"1,256559766763848618";"-0,0189510831638459720";"1,728862973760933119";"3";"32";"325";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DE BIOQUÍMICA E DA BIOTECNOLOGIA";"Técnicos em produção, conservação  e de qualidade de alimentos"
"3253";"3";"5953,55033514031";"2";"1742,021898446655";"6";"3924,200194112743";"6,5";"5295,75706506145";"6,0";"5100,58596380389";"tecnica";"-0,6584663192015889344";"-0,666666666666666741";"-0,2306373773600378652";"0,000000000000000000";"3";"32";"325";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DE BIOQUÍMICA E DA BIOTECNOLOGIA";"Técnicos de apoio à biotecnologia"
"3281";"24";"7218,36768141027";"65";"7318,758872761210";"69";"7051,677494219801";"65,0";"7835,49651801407";"65,5";"7817,52500245012";"tecnica";"-0,0638010277591166686";"-0,007633587786259555";"-0,0979654696326894836";"0,053435114503816772";"3";"32";"328";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS EM NECRÓPSIA E TAXIDERMISTAS";"Técnicos em necrópsia e taxidermistas"
"3421";"215";"4590,87010024457";"480";"3539,138652448107";"528";"3681,225847099557";"412,0";"4590,87010024457";"413,0";"4354,35789663034";"tecnica";"-0,1872191637745486137";"0,162227602905568924";"-0,1545881311344881048";"0,278450363196125927";"3";"34";"342";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"TÉCNICOS EM TRANSPORTES (LOGÍSTICA)";"Especialistas em logística de transportes"
"3422";"64";"3765,48666818049";"2";"2270,100167845965";"3";"2527,891933492740";"16,0";"3375,99026651994";"13,5";"3306,53135386428";"tecnica";"-0,3134496773505731637";"-0,851851851851851860";"-0,2354852675029246445";"-0,777777777777777790";"3";"34";"342";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"TÉCNICOS EM TRANSPORTES (LOGÍSTICA)";"Despachantes aduaneiros"
"3423";"699";"7937,65197846096";"777";"7987,666759141815";"584";"6816,710431312841";"799,0";"7844,51096628873";"788,0";"7835,60037833773";"tecnica";"0,0194071128518091829";"-0,013959390862944177";"-0,1300334240936676933";"-0,258883248730964466";"3";"34";"342";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"TÉCNICOS EM TRANSPORTES (LOGÍSTICA)";"Técnicos em transportes rodoviários"
"3425";"1828";"11142,59918373004";"751";"3801,526085293102";"845";"3150,091607753391";"1626,0";"10443,78409309232";"1533,5";"9621,21271274080";"tecnica";"-0,6048807776322242535";"-0,510270622758395853";"-0,6725889238908613343";"-0,448972937724160470";"3";"34";"342";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"TÉCNICOS EM TRANSPORTES (LOGÍSTICA)";"Técnicos em transportes aéreos"
"3426";"2";"5899,66150597723";"7";"4022,089787056739";"8";"5102,285011381615";"9,0";"5913,98718608733";"9,0";"5906,82434603228";"tecnica";"-0,3190774684609590794";"-0,222222222222222210";"-0,1362050549532740629";"-0,111111111111111160";"3";"34";"342";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"TÉCNICOS EM TRANSPORTES (LOGÍSTICA)";"Técnicos em transportes por vias navegáveis e operações portuárias"
"3511";"1467";"7122,43466858644";"873";"7437,973416141100";"920";"8538,017286066879";"1285,0";"7979,12209640225";"1261,0";"8002,15921833440";"tecnica";"-0,0705041960300720749";"-0,307692307692307709";"0,0669641846796467100";"-0,270420301348136438";"3";"35";"351";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"TÉCNICOS DAS CIÊNCIAS ADMINISTRATIVAS";"Técnicos em contabilidade"
"3513";"5300";"11341,13837704131";"3570";"10519,670002414223";"4778";"10188,845357395263";"5772,0";"10942,75595910495";"5536,0";"10871,88966851753";"tecnica";"-0,0323972811390139670";"-0,355130057803468180";"-0,0628266411772188116";"-0,136921965317919114";"3";"35";"351";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"TÉCNICOS DAS CIÊNCIAS ADMINISTRATIVAS";"Técnicos em administração"
"3514";"3451";"16956,98189395133";"4526";"16141,912805803955";"4749";"15974,643740192432";"3734,0";"16172,07140241133";"3769,5";"16156,99210410764";"tecnica";"-0,0009332986119274800";"0,200689746650749345";"-0,0112860341046308044";"0,259848786311181801";"3";"35";"351";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"TÉCNICOS DAS CIÊNCIAS ADMINISTRATIVAS";"Serventuários da justiça e afins"
"3515";"1455";"5067,36745515674";"3495";"3509,360055173366";"4212";"3667,782018457364";"3213,0";"4226,89783276524";"3215,0";"4116,56488663731";"tecnica";"-0,1475027961869312954";"0,087091757387247171";"-0,1090187767079117132";"0,310108864696734043";"3";"35";"351";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"TÉCNICOS DAS CIÊNCIAS ADMINISTRATIVAS";"Técnicos em secretariado, taquígrafos e estenotipistas"
