"cboocupacao2002";"nome_cbo_ocupacao";"mediana_viculos";"mediana_rendimentos";"vinculos_ultimo_ano";"media_rendimento_ultimo_ano";"media_salario_hora_ultimo_ano";"vinculos_primeiro_ano";"media_rendimento_primeiro_ano";"media_salario_hora_primeiro_ano";"variacao_rendimentos";"variacao_vinculos";"codigo_cbo";"cbo";"tipo_emprego"
"""141410""";"Comerciante varejista";"662,0";"2868,014470197820";"654";"3198.7323878896";"18.3314068232275";"976";"2102,433060421170";"12,01382748834645";"0.11531249968518";"-0.0120845921450151";"""14""";"GERENTES";"Geral"
"""141415""";"Gerente de loja e supermercado";"1991,0";"5303,594733665239";"2172";"4487.07580607042";"26.1579859721582";"1990";"5658,420012995926";"32,45872243767172";"-0.153955754275843";"0.0909090909090908";"""14""";"GERENTES";"Geral"
"""141420""";"Gerente de operações de serviços de assistência técnica";"105,5";"7371,604923847101";"101";"7940.62289040719";"46.2124850725744";"110";"7269,606533345137";"41,90621589526756";"0.0771905131159869";"-0.042654028436019";"""14""";"GERENTES";"Geral"
"""141505""";"Gerente de hotel";"110,5";"7011,144879829008";"86";"5221.0508359958";"30.0697092607601";"117";"5743,273231325741";"34,60266846308762";"-0.255321217078724";"-0.221719457013575";"""14""";"GERENTES";"Geral"
"""141510""";"Gerente de restaurante";"913,0";"3491,898130699232";"1125";"3262.85907290053";"19.0504770377922";"791";"3504,775286281459";"20,59639910868456";"-0.0655915634494305";"0.232201533406353";"""14""";"GERENTES";"Geral"
"""141515""";"Gerente de bar";"440,5";"2891,981934856837";"297";"2849.54488807718";"16.7651869092136";"441";"2583,817961939267";"14,74141685302822";"-0.0146740359157058";"-0.325766174801362";"""14""";"GERENTES";"Geral"
"""141520""";"Gerente de pensão";"1,5";"2304,268325881948";"null";"null";"null";"1";"4523,611338614510";"25,70233715121880";"null";"null";"""14""";"GERENTES";"Geral"
"""141525""";"Gerente de turismo";"8,0";"5315,952414101752";"5";"5449.53107853238";"31.5305399066196";"9";"3606,732000845659";"20,49279545935033";"0.0251278894213345";"-0.375";"""14""";"GERENTES";"Geral"
"""141605""";"Gerente de operações de transportes";"111,5";"7456,635847825839";"110";"7459.39686397931";"43.6814524665971";"121";"7576,805334100295";"43,57534202143309";"0.000370276383320656";"-0.0134529147982063";"""14""";"GERENTES";"Geral"
"""141610""";"Gerente de operações de correios e telecomunicações";"41,0";"12591,647831489716";"37";"13353.4563571307";"79.1814361187151";"56";"17606,641001199489";"108,90603123887260";"0.0605010984929126";"-0.0975609756097561";"""14""";"GERENTES";"Geral"
"""141615""";"Gerente de logística (armazenagem e distribuição)";"300,0";"6085,641462819576";"317";"6058.87165364912";"34.6920059686368";"223";"5647,858917646474";"32,34394219712395";"-0.00439884757161735";"0.0566666666666666";"""14""";"GERENTES";"Geral"
"""141705""";"Gerente de produtos bancários";"43,5";"20530,921143324009";"57";"20025.5848033405";"134.41344287104";"64";"19379,720384591659";"117,65733348226914";"-0.0246134275445242";"0.310344827586207";"""14""";"GERENTES";"Geral"
"""141710""";"Gerente de agência";"212,5";"17182,612263674517";"173";"10748.8950840036";"63.6321814081706";"234";"16855,051349980633";"104,66485931614211";"-0.374431843129716";"-0.185882352941176";"""14""";"GERENTES";"Geral"
"""141715""";"Gerente de câmbio e comércio exterior";"4,5";"21687,349677728587";"4";"30078.5446867001";"198.560310430969";"1";"49044,958009349699";"278,66453414403202";"0.38691657273312";"-0.111111111111111";"""14""";"GERENTES";"Geral"
"""141720""";"Gerente de crédito e cobrança";"50,0";"7402,604211067832";"36";"6509.00953078683";"38.1476748044498";"67";"7577,900411603611";"44,13722017519385";"-0.120713556311029";"-0.28";"""14""";"GERENTES";"Geral"
"""141725""";"Gerente de crédito imobiliário";"8,5";"7220,531688962519";"9";"9160.44936713432";"53.1509020863283";"12";"14198,258443536844";"80,67192297464111";"0.268666874094217";"0.0588235294117647";"""14""";"GERENTES";"Geral"
"""141730""";"Gerente de crédito rural";"1,0";"5989,233736333946";"null";"null";"null";"3";"24637,448314041543";"139,98550178432703";"null";"null";"""14""";"GERENTES";"Geral"
"""141735""";"Gerente de recuperação de crédito";"7,0";"7505,826715757470";"null";"null";"null";"70";"14582,371763775969";"82,97067896613235";"null";"null";"""14""";"GERENTES";"Geral"
