"cboocupacao2002";"vinculos_2012";"media_rendimento_2012";"vinculos_2020";"media_rendimento_2020";"vinculos_2021";"media_rendimento_2021";"mediana_vinculos2012_2020";"mediana_rendimento2012_2020";"mediana_vinculos2012_2021";"mediana_rendimento2012_2021";"tipo_cbo";"variacao_rendimento2012_2020";"variacao_vinculos2012_2020";"variacao_rendimento2012_2021";"variacao_vinculos2012_2021";"tipo_emprego";"nome_cbo_ocupacao";"cbo_grande_grupo";"cbo_subgrupo_principal";"cbo_subgrupo";"cbo_familia";"nome_cbo_grandegrupo";"nome_cbo_subgrupo_principal";"nome_cbo_subgrupo";"nome_cbo_familia"
"517315";"56";"2914,295302074577";"13";"2172,681256218073";"12";"2159,952577956194";"21,0";"2030,338133912862";"19,0";"2088,736603274001";"geral";"4,01891999271198e-02";"-3,15789473684211e-01";"3,40952394718248e-02";"-3,68421052631579e-01";"Celetista";"Agente de segurança penitenciária (Policial Penal)";"5";"51";"517";"5173";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"TRABALHADORES NOS SERVIÇOS DE PROTEÇÃO E SEGURANÇA";"Vigilantes e guardas de segurança"
"517320";"9";"2366,472086489604";"7";"3290,376345655860";NA;NA;"7,0";"2366,472086489604";"7,0";"2366,472086489604";"geral";"3,90414180011210e-01";"0,00000000000000e+00";NA;NA;"Celetista";"Vigia florestal";"5";"51";"517";"5173";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"TRABALHADORES NOS SERVIÇOS DE PROTEÇÃO E SEGURANÇA";"Vigilantes e guardas de segurança"
"517325";"49";"1466,037491896398";"7";"1613,474109822610";"5";"1972,004343870720";"8,0";"1917,958216772662";"8,0";"1944,981280321691";"geral";"-1,70442345051388e-01";"-1,25000000000000e-01";"1,38937396582859e-02";"-3,75000000000000e-01";"Celetista";"Vigia portuário";"5";"51";"517";"5173";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"TRABALHADORES NOS SERVIÇOS DE PROTEÇÃO E SEGURANÇA";"Vigilantes e guardas de segurança"
"517330";"23167";"3222,403534393869";"21772";"3683,122386028736";"22775";"3579,365846229151";"22908,0";"3758,354966618528";"22841,5";"3720,738676323632";"geral";"-1,01098984817884e-02";"-4,68226692642777e-02";"-3,79959041450790e-02";"-2,91136746711029e-03";"Celetista";"Vigilante";"5";"51";"517";"5173";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"TRABALHADORES NOS SERVIÇOS DE PROTEÇÃO E SEGURANÇA";"Vigilantes e guardas de segurança"
"517335";"1";"1717,547916216430";"27";"1662,459299619376";"17";"1690,997629021433";"10,0";"2025,993624685681";"10,5";"1871,770770451056";"geral";"-1,11825376342019e-01";"1,57142857142857e+00";"-9,65786752755309e-02";"6,19047619047619e-01";"Celetista";"Guarda portuário";"5";"51";"517";"5173";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"TRABALHADORES NOS SERVIÇOS DE PROTEÇÃO E SEGURANÇA";"Vigilantes e guardas de segurança"
"517405";"716";"1751,498255785387";"1254";"1730,922440527702";"1284";"1790,779672736032";"779,0";"1908,652535650053";"846,0";"1893,772561157408";"geral";"-8,59924385693802e-02";"4,82269503546099e-01";"-5,43850357396826e-02";"5,17730496453901e-01";"Celetista";"Porteiro (hotel)";"5";"51";"517";"5174";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"TRABALHADORES NOS SERVIÇOS DE PROTEÇÃO E SEGURANÇA";"Porteiros, vigias e afins"
"517410";"12827";"1651,646631429377";"12336";"1966,909244202189";"12776";"1965,822412165634";"13483,0";"1966,909244202189";"13452,5";"1966,365828183911";"geral";"2,76355503380232e-04";"-8,29957257015425e-02";"-2,76355503380343e-04";"-5,02880505482253e-02";"Celetista";"Porteiro de edifícios";"5";"51";"517";"5174";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"TRABALHADORES NOS SERVIÇOS DE PROTEÇÃO E SEGURANÇA";"Porteiros, vigias e afins"
"517415";"1176";"1559,014799761730";"1767";"1740,870972782229";"1762";"1815,219523757555";"1767,0";"1811,201980108308";"1764,5";"1813,210751932932";"geral";"-3,98959575292540e-02";"1,41683196372910e-03";"1,10785347069120e-03";"-1,41683196372910e-03";"Celetista";"Agente de portaria";"5";"51";"517";"5174";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"TRABALHADORES NOS SERVIÇOS DE PROTEÇÃO E SEGURANÇA";"Porteiros, vigias e afins"
"517420";"4529";"1946,299078609758";"2936";"2183,961404237237";"3018";"2187,036494359208";"3847,0";"2183,961404237237";"3842,5";"2185,498949298222";"geral";"-7,03521299554533e-04";"-2,35914118412492e-01";"7,03521299554533e-04";"-2,14573845152895e-01";"Celetista";"Vigia";"5";"51";"517";"5174";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"TRABALHADORES NOS SERVIÇOS DE PROTEÇÃO E SEGURANÇA";"Porteiros, vigias e afins"
"519105";"35";"1215,924013528755";"55";"1762,681804313467";"45";"1777,169634193825";"48,0";"1649,276482673453";"47,0";"1656,197300711355";"geral";"6,42945762297618e-02";"1,70212765957447e-01";"7,30422235506063e-02";"-4,25531914893617e-02";"Celetista";"Ciclista mensageiro";"5";"51";"519";"5191";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Motociclistas e ciclistas de entregas rápidas"
"519110";"3946";"1438,222558020210";"2611";"1768,800887407361";"2770";"1805,579212824960";"3662,0";"1802,371896176037";"3635,0";"1803,975554500499";"geral";"-1,94984167082449e-02";"-2,81705639614856e-01";"8,88957902151377e-04";"-2,37964236588721e-01";"Celetista";"Motofretista";"5";"51";"519";"5191";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Motociclistas e ciclistas de entregas rápidas"
"519205";"294";"1611,668629473950";"161";"1545,428604661652";"159";"1564,264098509239";"201,0";"1631,332293309291";"200,5";"1629,599416389623";"geral";"-5,16512284438901e-02";"-1,97007481296758e-01";"-4,00928702006620e-02";"-2,06982543640898e-01";"Celetista";"Catador de material reciclável";"5";"51";"519";"5192";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Trabalhadores da coleta e seleção de material reciclável"
"519210";"13";"1365,085393117880";"46";"1450,417865460922";"98";"1490,623588029314";"20,0";"1446,811094314722";"21,0";"1448,614479887822";"geral";"1,24490373259278e-03";"1,19047619047619e+00";"2,89995086510144e-02";"3,66666666666667e+00";"Celetista";"Selecionador de material reciclável";"5";"51";"519";"5192";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Trabalhadores da coleta e seleção de material reciclável"
"519215";"2";"1707,034624921680";"23";"1812,676031944498";"20";"1804,011032004277";"7,0";"1921,762421857904";"7,0";"1867,219226901201";"geral";"-2,92109218729616e-02";"2,28571428571429e+00";"-3,38515124449646e-02";"1,85714285714286e+00";"Celetista";"Operador de prensa de material reciclável";"5";"51";"519";"5192";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Trabalhadores da coleta e seleção de material reciclável"
"519305";"44";"1734,375647451973";"139";"1680,662422929077";"200";"1723,184207283851";"72,0";"1734,375647451973";"80,0";"1728,779927367912";"geral";"-2,78332155973690e-02";"7,37500000000000e-01";"-3,23680301666884e-03";"1,50000000000000e+00";"Celetista";"Auxiliar de veterinário";"5";"51";"519";"5193";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Trabalhadores de serviços veterinários, de higiene e estética de animais domésticos"
"519310";"1";"1233,833697183230";"19";"1498,870880617631";"21";"1558,875634923718";"14,0";"1653,122943083231";"15,0";"1620,088112710478";"geral";"-7,48213823321282e-02";"2,66666666666667e-01";"-3,77834250535598e-02";"4,00000000000000e-01";"Celetista";"Esteticista de animais domésticos";"5";"51";"519";"5193";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Trabalhadores de serviços veterinários, de higiene e estética de animais domésticos"
"519315";"94";"1538,888140569783";"202";"1566,332725301889";"277";"1571,459843153359";"153,0";"1552,592952661588";"158,5";"1559,462838981739";"geral";"4,40529017327296e-03";"2,74447949526814e-01";"7,69303626334161e-03";"7,47634069400631e-01";"Celetista";"Banhista de animais domésticos";"5";"51";"519";"5193";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Trabalhadores de serviços veterinários, de higiene e estética de animais domésticos"
"519320";"194";"1754,729876279101";"272";"1946,946252132579";"313";"1978,260874972823";"241,0";"1973,800639531667";"242,0";"1976,030757252245";"geral";"-1,47186500073052e-02";"1,23966942148760e-01";"1,12858451843079e-03";"2,93388429752066e-01";"Celetista";"Tosador de animais domésticos";"5";"51";"519";"5193";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Trabalhadores de serviços veterinários, de higiene e estética de animais domésticos"
"519805";"1";"1445,196264142360";NA;NA;NA;NA;"1,0";"1445,196264142360";"1,0";"1445,196264142360";"geral";NA;NA;NA;NA;"Celetista";"Profissional do sexo";"5";"51";"519";"5198";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Profissionais do sexo"
"519905";"157";"1834,480619120368";"134";"1898,590686494729";"160";"1980,003600483779";"154,0";"1898,590686494729";"155,5";"1920,022920550351";"geral";"-1,11624886485617e-02";"-1,38263665594855e-01";"3,12395645340711e-02";"2,89389067524115e-02";"Celetista";"Cartazeiro";"5";"51";"519";"5199";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Outros trabalhadores dos serviços"
"519910";"64";"1915,355984603779";"88";"2112,485155901217";"87";"2165,000608934248";"77,0";"2170,553947103791";"79,0";"2167,777278019020";"geral";"-2,55063666726547e-02";"1,13924050632911e-01";"-1,28088300995066e-03";"1,01265822784810e-01";"Celetista";"Controlador de pragas";"5";"51";"519";"5199";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Outros trabalhadores dos serviços"
"519915";"7";"1524,996416973874";"2";"1398,090566152715";"2";"1410,996878587730";"4,0";"1524,996416973874";"3,5";"1497,957211157112";"geral";"-6,66685565252256e-02";"-4,28571428571429e-01";"-5,80526145351034e-02";"-4,28571428571429e-01";"Celetista";"Engraxate";"5";"51";"519";"5199";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Outros trabalhadores dos serviços"
"519920";"3";"3467,266903648308";"1";"1321,998398587280";"1";"1232,196587647540";"1,0";"1452,221216315960";"1,0";"1387,109807451620";"geral";"-4,69403420800273e-02";"0,00000000000000e+00";"-1,11680574221218e-01";"0,00000000000000e+00";"Celetista";"Gandula";"5";"51";"519";"5199";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Outros trabalhadores dos serviços"
"519925";"174";"1457,765452501983";"79";"1707,335468328861";"104";"1796,308261607380";"199,0";"1657,707424289031";"193,5";"1680,437436266964";"geral";"1,60065656009483e-02";"-5,91731266149871e-01";"6,89527755331483e-02";"-4,62532299741602e-01";"Celetista";"Guardador de veículos";"5";"51";"519";"5199";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Outros trabalhadores dos serviços"
"519930";"19";"1857,281386272867";"38";"1534,275979675172";"43";"1623,079451648571";"33,0";"1694,976834181809";"35,0";"1659,028142915190";"geral";"-7,51959294800192e-02";"8,57142857142856e-02";"-2,16685240814850e-02";"2,28571428571429e-01";"Celetista";"Lavador de garrafas, vidros e outros utensílios";"5";"51";"519";"5199";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Outros trabalhadores dos serviços"
"519935";"1884";"1594,831472323370";"1331";"1696,597590427311";"1453";"1706,259846727696";"1633,0";"1687,071965293641";"1618,0";"1690,699040513844";"geral";"3,48882312707399e-03";"-1,77379480840544e-01";"9,20377065401423e-03";"-1,01977750309023e-01";"Celetista";"Lavador de veículos";"5";"51";"519";"5199";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Outros trabalhadores dos serviços"
"519940";"398";"1515,049094112456";"277";"1832,912196303871";"167";"1800,750943019455";"376,0";"1794,184361078361";"360,5";"1797,467652048908";"geral";"1,97191555656424e-02";"-2,31622746185853e-01";"1,82662033823222e-03";"-5,36754507628294e-01";"Celetista";"Leiturista";"5";"51";"519";"5199";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Outros trabalhadores dos serviços"
"519945";"17";"2098,955749824128";"14";"1143,313595867153";"8";"1308,876664511191";"14,0";"1678,852546155446";"13,5";"1643,322774290299";"geral";"-3,04267175168362e-01";"3,70370370370370e-02";"-2,03518210184572e-01";"-4,07407407407407e-01";"Celetista";"Recepcionista de casas de espetáculos";"5";"51";"519";"5199";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Outros trabalhadores dos serviços"
"520105";"192";"4447,910857330645";"181";"4451,479069459628";"192";"4402,085056309729";"191,0";"4677,435957233074";"191,5";"4663,862690280737";"geral";"-4,55381375750420e-02";"-5,48302872062664e-02";"-5,61289324654732e-02";"2,61096605744116e-03";"Celetista";"Supervisor de vendas de serviços";"5";"52";"520";"5201";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"VENDEDORES E PRESTADORES DE SERVIÇOS DO COMÉRCIO";"SUPERVISORES DE VENDAS E DE PRESTAÇÃO DE SERVIÇOS";"Supervisores de vendas e de prestação de serviços"
"520110";"1546";"6537,865366606335";"1631";"5906,318941763209";"1733";"5411,865605004790";"1619,0";"5877,630368049803";"1625,0";"5828,608792501715";"geral";"1,33325381798597e-02";"3,69230769230766e-03";"-7,14995983317749e-02";"6,64615384615386e-02";"Celetista";"Supervisor de vendas comercial";"5";"52";"520";"5201";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"VENDEDORES E PRESTADORES DE SERVIÇOS DO COMÉRCIO";"SUPERVISORES DE VENDAS E DE PRESTAÇÃO DE SERVIÇOS";"Supervisores de vendas e de prestação de serviços"
"521105";"3128";"3149,221512927950";"2136";"4031,834711350115";"2263";"3881,425773406094";"2784,0";"3284,260585080663";"2740,0";"3285,380277458594";"geral";"2,27204880668773e-01";"-2,20437956204380e-01";"1,81423593499067e-01";"-1,74087591240876e-01";"Celetista";"Vendedor em comércio atacadista";"5";"52";"521";"5211";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"VENDEDORES E PRESTADORES DE SERVIÇOS DO COMÉRCIO";"VENDEDORES E DEMONSTRADORES";"Operadores do comércio em lojas e mercados"
"521110";"35215";"2691,237167821648";"24108";"3009,133554955038";"26432";"2941,897453620016";"30563,0";"2790,470378728050";"30037,5";"2799,342044675990";"geral";"7,49431498298130e-02";"-1,97403245942572e-01";"5,09246125228424e-02";"-1,20033291718685e-01";"Celetista";"Vendedor de comércio varejista";"5";"52";"521";"5211";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"VENDEDORES E PRESTADORES DE SERVIÇOS DO COMÉRCIO";"VENDEDORES E DEMONSTRADORES";"Operadores do comércio em lojas e mercados"
"521115";"2834";"2634,884355739234";"3479";"2348,505446446415";"3529";"2218,681610764024";"3479,0";"2506,824541506011";"3504,0";"2493,682355776137";"geral";"-5,82178836825180e-02";"-7,13470319634701e-03";"-1,10278979347601e-01";"7,13470319634713e-03";"Celetista";"Promotor de vendas";"5";"52";"521";"5211";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"VENDEDORES E PRESTADORES DE SERVIÇOS DO COMÉRCIO";"VENDEDORES E DEMONSTRADORES";"Operadores do comércio em lojas e mercados"
"521120";"462";"1669,043978852958";"414";"2175,047827752751";"300";"2097,067245730580";"452,0";"2170,851922969796";"450,0";"2133,959584350188";"geral";"1,92544618482431e-02";"-8,00000000000000e-02";"-1,72882086850030e-02";"-3,33333333333333e-01";"Celetista";"Demonstrador de mercadorias";"5";"52";"521";"5211";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"VENDEDORES E PRESTADORES DE SERVIÇOS DO COMÉRCIO";"VENDEDORES E DEMONSTRADORES";"Operadores do comércio em lojas e mercados"
"521125";"6683";"1514,261032045725";"9199";"1561,252657423183";"10084";"1544,755402250403";"8742,0";"1631,712754084068";"8791,0";"1622,221166918252";"geral";"-3,75833522200256e-02";"4,64111022636788e-02";"-4,77528996955523e-02";"1,47082243203276e-01";"Celetista";"Repositor de mercadorias";"5";"52";"521";"5211";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"VENDEDORES E PRESTADORES DE SERVIÇOS DO COMÉRCIO";"VENDEDORES E DEMONSTRADORES";"Operadores do comércio em lojas e mercados"
"521130";"3117";"1814,988819700879";"3256";"1923,260975512580";"3310";"1840,781120655576";"3204,0";"1973,904319664565";"3230,0";"1969,124132327917";"geral";"-2,32911455719741e-02";"8,04953560371513e-03";"-6,51777150893036e-02";"2,47678018575852e-02";"Celetista";"Atendente de farmácia - balconista";"5";"52";"521";"5211";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"VENDEDORES E PRESTADORES DE SERVIÇOS DO COMÉRCIO";"VENDEDORES E DEMONSTRADORES";"Operadores do comércio em lojas e mercados"
"521135";"4773";"1825,271360768284";"3212";"1970,620688720302";"3743";"1887,050050017960";"3977,0";"1970,620688720302";"3860,0";"1963,619532706088";"geral";"3,56543408618770e-03";"-1,67875647668394e-01";"-3,89940522656173e-02";"-3,03108808290156e-02";"Celetista";"Frentista";"5";"52";"521";"5211";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"VENDEDORES E PRESTADORES DE SERVIÇOS DO COMÉRCIO";"VENDEDORES E DEMONSTRADORES";"Operadores do comércio em lojas e mercados"
"523105";"187";"1873,994161834030";"126";"1840,810960802101";"162";"1868,195408180668";"175,0";"1914,272752904715";"168,5";"1894,133457369373";"geral";"-2,81513936411466e-02";"-2,52225519287834e-01";"-1,36938868207989e-02";"-3,85756676557863e-02";"Celetista";"Instalador de cortinas e persianas, portas sanfonadas e boxe";"5";"52";"523";"5231";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"VENDEDORES E PRESTADORES DE SERVIÇOS DO COMÉRCIO";"INSTALADORES DE PRODUTOS E ACESSÓRIOS";"Instaladores de produtos e acessórios"
"523110";"234";"2476,598408188423";"240";"2364,759450005131";"236";"2444,537737653052";"240,0";"2364,759450005131";"238,0";"2384,656431958514";"geral";"-8,34375203351256e-03";"8,40336134453779e-03";"2,51110830440919e-02";"-8,40336134453779e-03";"Celetista";"Instalador de som e acessórios de veículos";"5";"52";"523";"5231";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"VENDEDORES E PRESTADORES DE SERVIÇOS DO COMÉRCIO";"INSTALADORES DE PRODUTOS E ACESSÓRIOS";"Instaladores de produtos e acessórios"
"523115";"43";"2035,782161116860";"38";"2132,183114133610";"46";"2073,463217993867";"60,0";"2035,782161116860";"58,5";"2044,133933686558";"geral";"4,30740760162702e-02";"-3,50427350427350e-01";"1,43480247668579e-02";"-2,13675213675214e-01";"Celetista";"Chaveiro";"5";"52";"523";"5231";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"VENDEDORES E PRESTADORES DE SERVIÇOS DO COMÉRCIO";"INSTALADORES DE PRODUTOS E ACESSÓRIOS";"Instaladores de produtos e acessórios"
"524105";"525";"5382,497794284560";"380";"5845,774568346544";"430";"4596,231672483046";"444,0";"5188,082177034999";"437,0";"5057,911437750905";"geral";"1,55768470897936e-01";"-1,30434782608696e-01";"-9,12787364804382e-02";"-1,60183066361556e-02";"Celetista";"Vendedor em domicílio";"5";"52";"524";"5241";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"VENDEDORES E PRESTADORES DE SERVIÇOS DO COMÉRCIO";"VENDEDORES A DOMICÍLIO, AMBULANTES E EM BANCAS";"Vendedores em domicílio"
"524205";"14";"1659,241929776328";"5";"1558,463279243326";"7";"1272,952893929567";"7,0";"1558,463279243326";"7,0";"1511,364958169057";"geral";"3,11627716520080e-02";"-2,85714285714286e-01";"-1,57746190257259e-01";"0,00000000000000e+00";"Celetista";"Feirante";"5";"52";"524";"5242";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"VENDEDORES E PRESTADORES DE SERVIÇOS DO COMÉRCIO";"VENDEDORES A DOMICÍLIO, AMBULANTES E EM BANCAS";"Vendedores em bancas, quiosques e barracas"
"524210";"41";"1423,997061865556";"5";"1231,575997298624";"1";"1537,500198490690";"26,0";"1437,881470345517";"23,5";"1481,094680316720";"geral";"-1,68469096766143e-01";"-7,87234042553192e-01";"3,80836680622660e-02";"-9,57446808510638e-01";"Celetista";"Jornaleiro (em banca de jornal)";"5";"52";"524";"5242";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"VENDEDORES E PRESTADORES DE SERVIÇOS DO COMÉRCIO";"VENDEDORES A DOMICÍLIO, AMBULANTES E EM BANCAS";"Vendedores em bancas, quiosques e barracas"
