"cboocupacao2002";"vinculos_2012";"media_rendimento_2012";"vinculos_2020";"media_rendimento_2020";"vinculos_2021";"media_rendimento_2021";"mediana_vinculos2012_2020";"mediana_rendimento2012_2020";"mediana_vinculos2012_2021";"mediana_rendimento2012_2021";"tipo_cbo";"variacao_rendimento2012_2020";"variacao_vinculos2012_2020";"variacao_rendimento2012_2021";"variacao_vinculos2012_2021";"nome_cbo_ocupacao";"cbo_grande_grupo";"cbo_subgrupo_principal";"cbo_subgrupo";"cbo_familia";"nome_cbo_grandegrupo";"nome_cbo_subgrupo_principal";"nome_cbo_subgrupo";"nome_cbo_familia"
"318410";"3";"3180,549086072313";NA;NA;NA;NA;"4,0";"1904,035007319467";"3,5";"1841,536512282207";"geral";NA;NA;NA;NA;"Desenhista técnico (ilustrações artísticas)";"3";"31";"318";"3184";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas técnicos de produtos e serviços diversos"
"318415";"6";"2840,202344116667";"2";"1960,598023283205";"1";"1847,130774178160";"4,0";"2840,202344116667";"4,0";"2808,527095607558";"geral";"-0,3019123702422119582";"-0,500000000000000000";"-0,3423133509849307643";"-0,750000000000000000";"Desenhista técnico (ilustrações técnicas)";"3";"31";"318";"3184";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas técnicos de produtos e serviços diversos"
"318420";"5";"1757,692066480616";NA;NA;NA;NA;"2,0";"1785,072187494898";"2,0";"1785,072187494898";"geral";NA;NA;NA;NA;"Desenhista técnico (indústria têxtil)";"3";"31";"318";"3184";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas técnicos de produtos e serviços diversos"
"318425";"10";"4976,836156063984";"4";"3039,165582553130";"8";"2013,090192924886";"6,0";"4366,437718948244";"6,0";"4049,140844696933";"geral";"-0,2494295211949824065";"-0,333333333333333370";"-0,5028352260056885292";"0,333333333333333259";"Desenhista técnico (mobiliário)";"3";"31";"318";"3184";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas técnicos de produtos e serviços diversos"
"318430";"1";"5605,289349724260";NA;NA;NA;NA;"2,0";"3659,151535638455";"2,0";"3659,151535638455";"geral";NA;NA;NA;NA;"Desenhista técnico de embalagens, maquetes e leiautes";"3";"31";"318";"3184";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas técnicos de produtos e serviços diversos"
"318505";"96";"5864,436196544364";"122";"5245,330414037415";"147";"5573,843961199201";"119,0";"6126,150528727732";"119,0";"6077,634441555443";"geral";"-0,1369453914218995427";"0,025210084033613356";"-0,0828925275451920518";"0,235294117647058876";"Desenhista projetista de arquitetura";"3";"31";"318";"3185";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas projetistas de construção civil e arquitetura"
"318510";"166";"6653,609254611378";"158";"3697,790415058882";"128";"3715,530701492790";"133,0";"6225,357349523068";"130,5";"6087,953412747464";"geral";"-0,3926053364146740998";"0,210727969348659006";"-0,3896913380261908255";"-0,019157088122605415";"Desenhista projetista de construção civil";"3";"31";"318";"3185";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas projetistas de construção civil e arquitetura"
"318610";"18";"5500,852372295790";"17";"6264,076821436205";"22";"6553,109884153330";"17,0";"6227,767485566312";"17,0";"6232,469993175800";"geral";"0,0050713165558780027";"0,000000000000000000";"0,0514466802613751106";"0,294117647058823595";"Desenhista projetista mecânico";"3";"31";"318";"3186";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas projetistas da mecânica"
"318705";"13";"3144,680907759968";"31";"4087,173767027389";"38";"4028,704834014026";"15,0";"3396,232463944343";"15,5";"3407,555566286945";"geral";"0,1994444954806686710";"1,000000000000000000";"0,1822858807857736796";"1,451612903225806495";"Desenhista projetista de eletricidade";"3";"31";"318";"3187";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas projetistas da eletrônica"
"318710";"5";"3504,721753428080";"2";"1949,129257955200";"4";"2641,968957148610";"4,0";"4934,304220929887";"4,0";"4862,495984397334";"geral";"-0,5991504642452103457";"-0,500000000000000000";"-0,4566640331167163280";"0,000000000000000000";"Desenhista projetista eletrônico";"3";"31";"318";"3187";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas projetistas da eletrônica"
"318805";"156";"2896,245439005845";"92";"2485,443953100958";"99";"2806,937348305274";"94,0";"2950,600158237758";"96,5";"2936,183144084967";"geral";"-0,1535119469274379700";"-0,046632124352331661";"-0,0440183018011198746";"0,025906735751295429";"Projetista de móveis";"3";"31";"318";"3188";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas projetistas e modelistas de produtos e serviços diversos"
"318810";"58";"3386,920181173163";"5";"2436,075636054404";"11";"2627,929284069861";"19,0";"3123,013447063728";"18,5";"3075,434922072367";"geral";"-0,2078923151419292958";"-0,729729729729729715";"-0,1455097081686763660";"-0,405405405405405372";"Modelista de roupas";"3";"31";"318";"3188";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas projetistas e modelistas de produtos e serviços diversos"
"318815";"1";"2088,400625115630";"1";"1041,940763811230";"1";"1325,588742561570";"1,5";"3687,283341377502";"1,0";"3304,779873137582";"geral";"-0,6847170450653937701";"0,000000000000000000";"-0,5988874317056869234";"0,000000000000000000";"Modelista de calçados";"3";"31";"318";"3188";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas projetistas e modelistas de produtos e serviços diversos"
"319110";"1";"1680,995592937380";"1";"1318,118247443370";NA;NA;"1,0";"1800,659899881680";"1,0";"1800,659899881680";"geral";"-0,2679804512057039068";"0,000000000000000000";NA;NA;"Técnico em confecções do vestuário";"3";"31";"319";"3191";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"OUTROS TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"Técnicos do vestuário"
"319205";"2";"2144,677150970485";"7";"2825,309245443876";"11";"3063,027862968195";"4,0";"2975,215639843050";"4,0";"3000,543987880476";"geral";"-0,0584009910017626588";"0,750000000000000000";"0,0208241823283037419";"1,750000000000000000";"Técnico do mobiliário";"3";"31";"319";"3192";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"OUTROS TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"Técnicos do mobiliário e afins"
"321105";"325";"11899,827413971498";"133";"7512,611432041596";"138";"7029,888840397578";"307,0";"11899,827413971498";"306,0";"11767,008416330560";"geral";"-0,3615529821823362244";"-0,565359477124182996";"-0,4025763735631125995";"-0,549019607843137303";"Técnico agrícola";"3";"32";"321";"3211";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA PRODUÇÃO AGROPECUÁRIA";"Técnicos agrícolas"
"321110";"16";"3821,571746315402";"27";"6586,283773459259";"27";"6295,203044851164";"28,0";"3830,780230748152";"27,5";"4023,694862726390";"geral";"0,6368745638421746680";"-0,018181818181818188";"0,5645329130613143676";"-0,018181818181818188";"Técnico agropecuário";"3";"32";"321";"3211";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA PRODUÇÃO AGROPECUÁRIA";"Técnicos agrícolas"
"321205";"5";"6501,765495570988";"1";"1843,415169562540";"1";"2654,054806923170";"4,0";"3594,414184704898";"3,0";"3393,279481285489";"geral";"-0,4567452578753719017";"-0,666666666666666741";"-0,2178496284904525293";"-0,666666666666666741";"Técnico em madeira";"3";"32";"321";"3212";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA PRODUÇÃO AGROPECUÁRIA";"Técnicos florestais"
"321210";"14";"6305,175394244622";"63";"6649,003890432680";"63";"6928,556030528356";"66,0";"6383,657053944905";"65,0";"6427,599061889438";"geral";"0,0344459613008529786";"-0,030769230769230771";"0,0779384283019759483";"-0,030769230769230771";"Técnico florestal";"3";"32";"321";"3212";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA PRODUÇÃO AGROPECUÁRIA";"Técnicos florestais"
"321310";"3";"2664,738054333216";NA;NA;NA;NA;"2,5";"3005,048459589706";"2,5";"3005,048459589706";"geral";NA;NA;NA;NA;"Técnico em carcinicultura";"3";"32";"321";"3213";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA PRODUÇÃO AGROPECUÁRIA";"Técnicos em aqüicultura"
"322105";"23";"2263,273454562964";"7";"2626,294936119380";"5";"3331,174287196186";"7,0";"2626,294936119380";"6,5";"2778,776810513209";"geral";"-0,0548737393434873821";"0,076923076923076872";"0,1987915958536285999";"-0,230769230769230727";"Técnico em acupuntura";"3";"32";"322";"3221";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Tecnólogos e técnicos em terapias complementares e estéticas"
"322110";"71";"2294,323414322983";"60";"2141,972769807307";"67";"2417,695458712044";"65,0";"2129,656371780707";"66,0";"2135,814570794007";"geral";"0,0028833022761010074";"-0,090909090909090939";"0,1319781650395079886";"0,015151515151515138";"Podólogo";"3";"32";"322";"3221";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Tecnólogos e técnicos em terapias complementares e estéticas"
"322115";"1";"1542,292121479030";"2";"4392,153683860535";"2";"4253,011084776390";"2,0";"4429,239181987627";"2,0";"4392,153683860535";"geral";"0,0000000000000000000";"0,000000000000000000";"-0,0316798111130401905";"0,000000000000000000";"Técnico em quiropraxia";"3";"32";"322";"3221";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Tecnólogos e técnicos em terapias complementares e estéticas"
"322120";"139";"1603,107375107850";"75";"1517,920621515154";"81";"1630,813309082348";"151,0";"1622,840894662420";"145,0";"1626,827101872384";"geral";"-0,0669441025612892426";"-0,482758620689655138";"0,0024502955510001811";"-0,441379310344827580";"Massoterapeuta";"3";"32";"322";"3221";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Tecnólogos e técnicos em terapias complementares e estéticas"
"322125";"2";"3326,355669579030";"1";"6413,626585783450";"2";"3859,482417900560";"2,5";"3573,912874206917";"2,0";"3812,479897834847";"geral";"0,6822715811369459704";"-0,500000000000000000";"0,0123285948582723126";"0,000000000000000000";"Terapeuta holístico";"3";"32";"322";"3221";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Tecnólogos e técnicos em terapias complementares e estéticas"
"322130";"196";"1840,099025237229";"296";"1962,481410846139";"365";"1945,532802782022";"262,0";"2098,949005720598";"262,0";"2057,632254449026";"geral";"-0,0462428810576579474";"0,129770992366412319";"-0,0544798281736796897";"0,393129770992366456";"Esteticista";"3";"32";"322";"3221";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Tecnólogos e técnicos em terapias complementares e estéticas"
"322205";"5654";"2660,249288976504";"15303";"3105,259817317159";"28833";"4348,051134187246";"14799,0";"3815,427658129133";"15051,0";"3963,547902304908";"geral";"-0,2165454048098250928";"0,016743073549930321";"0,0970098612050933617";"0,915686665337851258";"Técnico de enfermagem";"3";"32";"322";"3222";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos e auxiliares de enfermagem"
"322210";"84";"2175,394265049716";"198";"2330,796710526098";"14";"3507,223080332180";"55,0";"2379,143052672824";"45,0";"2414,495826308683";"geral";"-0,0346652559389784010";"3,400000000000000355";"0,4525695352698431151";"-0,688888888888888884";"Técnico de enfermagem de terapia intensiva";"3";"32";"322";"3222";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos e auxiliares de enfermagem"
"322215";"79";"3699,938409068223";"118";"2677,822845567371";"158";"2764,700188522099";"79,0";"3257,512248153435";"83,0";"3181,889817290999";"geral";"-0,1584174816439058997";"0,421686746987951722";"-0,1311137885736366471";"0,903614457831325213";"Técnico de enfermagem do trabalho";"3";"32";"322";"3222";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos e auxiliares de enfermagem"
"322220";"7";"1546,781905210447";"9";"2203,160247972145";"10";"2642,787126897094";"7,0";"2128,000018952045";"7,5";"2165,580133462095";"geral";"0,0173533705492443513";"0,199999999999999956";"0,2203598869703762286";"0,333333333333333259";"Técnico de enfermagem psiquiátrica";"3";"32";"322";"3222";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos e auxiliares de enfermagem"
"322225";"84";"3335,627170907713";"134";"3415,407249294311";"166";"3509,495769877488";"134,0";"3448,363310317963";"134,0";"3478,929540097726";"geral";"-0,0182591484165646190";"0,000000000000000000";"0,0087861019970252308";"0,238805970149253755";"Instrumentador cirúrgico";"3";"32";"322";"3222";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos e auxiliares de enfermagem"
"322230";"11368";"7927,137968408420";"7555";"7303,511917270913";"7161";"7668,917092566384";"9282,0";"7303,511917270913";"9159,0";"7486,214504918648";"geral";"-0,0244052033945454383";"-0,175128289114532154";"0,0244052033945454383";"-0,218146085817228941";"Auxiliar de enfermagem";"3";"32";"322";"3222";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos e auxiliares de enfermagem"
"322235";"53";"3484,785121937429";"39";"4276,193337483486";"30";"5492,707744820757";"44,0";"3810,681546516770";"43,0";"3870,411341297810";"geral";"0,1048420853504452577";"-0,093023255813953543";"0,4191534853706184727";"-0,302325581395348819";"Auxiliar de enfermagem do trabalho";"3";"32";"322";"3222";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos e auxiliares de enfermagem"
"322240";"26";"1493,547781249926";"7";"1816,026829208383";"9";"2057,187467963066";"26,0";"1736,441247952963";"24,5";"1761,091818336518";"geral";"0,0311937232913583884";"-0,714285714285714302";"0,1681318637356639112";"-0,632653061224489832";"Auxiliar de saúde (navegação marítima)";"3";"32";"322";"3222";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos e auxiliares de enfermagem"
"322245";"2";"1304,127944764410";"4";"2330,339800501940";"1";"2634,275965084020";"3,0";"1451,668459269428";"2,0";"1553,776281218117";"geral";"0,4997910758909378526";"1,000000000000000000";"0,6954023542043141770";"-0,500000000000000000";"Técnico de enfermagem da estratégia de saúde da família";"3";"32";"322";"3222";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos e auxiliares de enfermagem"
"322250";"1";"2400,971828402050";"2";"1793,860259894285";"2";"1973,101460083785";"1,0";"2400,971828402050";"1,0";"2359,583145749810";"geral";"-0,2397554359864498830";"1,000000000000000000";"-0,1637923572908094316";"1,000000000000000000";"Auxiliar de enfermagem da estratégia de saúde da família";"3";"32";"322";"3222";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos e auxiliares de enfermagem"
"322305";"32";"2572,405630475907";"28";"3270,151078257310";"34";"2939,494302806919";"39,0";"3024,221184126637";"38,5";"2998,323440456336";"geral";"0,0906598781616445581";"-0,272727272727272707";"-0,0196206776279159723";"-0,116883116883116922";"Técnico em óptica e optometria";"3";"32";"322";"3223";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos em óptica e optometria"
"322405";"208";"2260,148446763261";"469";"2674,387714753439";"559";"2587,664385305941";"430,0";"2695,443185664820";"440,5";"2684,915450209129";"geral";"-0,0039210677769649926";"0,064699205448354169";"-0,0362212765007603466";"0,269012485811577662";"Técnico em saúde bucal";"3";"32";"322";"3224";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos de odontologia"
"322410";"50";"2151,381666188347";"47";"2484,867495601578";"57";"2403,751123293275";"50,0";"2484,867495601578";"51,5";"2483,442381243070";"geral";"0,0005738463550719608";"-0,087378640776698990";"-0,0320890303522589626";"0,106796116504854322";"Protético dentário";"3";"32";"322";"3224";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos de odontologia"
"322415";"1507";"1736,589509828435";"1329";"1651,584980965431";"1619";"1737,645131348646";"1523,0";"1784,123841793578";"1523,0";"1760,884486571112";"geral";"-0,0620707981921714280";"-0,127380170715692742";"-0,0131975466873006653";"0,063033486539724182";"Auxiliar em saúde bucal";"3";"32";"322";"3224";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos de odontologia"
"322420";"221";"1647,991316948548";"155";"1649,207568034811";"198";"1738,212585062753";"242,0";"1751,950520693927";"232,5";"1745,081552878340";"geral";"-0,0549395440490412224";"-0,333333333333333370";"-0,0039361872826270128";"-0,148387096774193594";"Auxiliar de prótese dentária";"3";"32";"322";"3224";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos de odontologia"
"322425";"2";"1989,591109866205";"13";"1467,742228699397";"11";"1379,726720329984";"8,0";"1660,888989443284";"8,5";"1637,453474404736";"geral";"-0,1036434001686881157";"0,529411764705882248";"-0,1573948561612986685";"0,294117647058823595";"Técnico em saúde bucal da estratégia de saúde da família";"3";"32";"322";"3224";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos de odontologia"
"322430";"3";"1279,074266079940";"9";"1613,931763085312";"8";"1958,243991647836";"7,0";"1625,563642503229";"7,5";"1683,275063170959";"geral";"-0,0411954656745271430";"0,199999999999999956";"0,1633535329388708934";"0,066666666666666652";"Auxiliar em saúde bucal da estratégia de saúde da família";"3";"32";"322";"3224";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos de odontologia"
"322505";"108";"4721,854743547308";"75";"5100,271958312775";"61";"6098,762609654712";"67,0";"5379,421966338305";"64,0";"5389,910353338272";"geral";"-0,0537371451542062450";"0,171875000000000000";"0,1315146653371346286";"-0,046875000000000000";"Técnico de ortopedia";"3";"32";"322";"3225";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos em próteses ortopédicas"
