"cbo_familia";"vinculos_2012";"media_rendimento_2012";"vinculos_2020";"media_rendimento_2020";"vinculos_2021";"media_rendimento_2021";"mediana_vinculos2012_2020";"mediana_rendimento2012_2020";"mediana_vinculos2012_2021";"mediana_rendimento2012_2021";"tipo_cbo";"variacao_rendimento2012_2020";"variacao_vinculos2012_2020";"variacao_rendimento2012_2021";"variacao_vinculos2012_2021";"tipo_emprego";"cbo_grande_grupo";"cbo_subgrupo_principal";"cbo_subgrupo";"nome_cbo_grandegrupo";"nome_cbo_subgrupo_principal";"nome_cbo_subgrupo";"nome_cbo_familia"
"2151";"1";"22269,90995151730";NA;NA;NA;NA;"1,0";"20745,03341763810";"1,0";"20745,03341763810";"geral";NA;NA;NA;NA;"Estatutário";"2";"21";"215";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"PROFISSIONAIS EM NAVEGAÇÃO AÉREA, MARÍTIMA E FLUVIAL";"Oficiais de convés e afins"
"2153";"5";"18201,24737021254";NA;NA;NA;NA;"1,0";"18580,41782036072";"1,0";"18580,41782036072";"geral";NA;NA;NA;NA;"Estatutário";"2";"21";"215";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"PROFISSIONAIS EM NAVEGAÇÃO AÉREA, MARÍTIMA E FLUVIAL";"Profissionais da pilotagem aeronáutica"
"2211";"119";"16087,37709395473";"123";"12822,199027405950";"123";"13447,748253956299";"109,0";"16087,37709395473";"114,0";"15778,50810860550";"geral";"-1,87363029562168e-01";"0,078947368421052655";"-1,47717378512993e-01";"0,078947368421052655";"Estatutário";"2";"22";"221";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"BIÓLOGOS E AFINS";"Biólogos e afins"
"2221";"277";"16233,68834563575";"137";"18488,892296171238";"129";"18742,401888075456";"235,0";"16970,60659142132";"232,5";"17060,12858800557";"geral";"8,37487068632174e-02";"-0,410752688172043023";"9,86084771513764e-02";"-0,445161290322580672";"Estatutário";"2";"22";"222";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"AGRÔNOMOS E AFINS";"Engenheiros agrossilvipecuários"
"2232";"146";"18063,46007191884";"108";"19224,446238376338";"121";"20925,816261137075";"136,0";"19464,90398412517";"135,0";"19468,60508093059";"geral";"-1,25411574963531e-02";"-0,199999999999999956";"7,48492855111544e-02";"-0,103703703703703742";"Estatutário";"2";"22";"223";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"PROFISSIONAIS DA MEDICINA, SAÚDE E AFINS";"Cirurgiões-dentistas"
"2233";"21";"20851,18725404431";"49";"21781,342321076245";"54";"22317,040718423013";"30,0";"23833,54837715493";"30,5";"23329,78899661543";"geral";"-6,63720823091808e-02";"0,606557377049180335";"-4,34100916360339e-02";"0,770491803278688492";"Estatutário";"2";"22";"223";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"PROFISSIONAIS DA MEDICINA, SAÚDE E AFINS";"Veterinários e zootecnistas"
"2234";"439";"13920,06094741608";"649";"13113,873118953403";"733";"12064,185419911075";"580,0";"13445,14454078195";"589,0";"13440,08819245593";"geral";"-2,42717956036655e-02";"0,101867572156197017";"-1,02373046429648e-01";"0,244482173174872752";"Estatutário";"2";"22";"223";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"PROFISSIONAIS DA MEDICINA, SAÚDE E AFINS";"Farmacêuticos"
"2235";"3020";"14562,10751009626";"3557";"14319,957243356444";"3646";"14197,215214178032";"3298,0";"14784,08388023537";"3395,5";"14673,09569516582";"geral";"-2,40670720852529e-02";"0,047562950964511908";"-3,24321800166932e-02";"0,073774112796348046";"Estatutário";"2";"22";"223";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"PROFISSIONAIS DA MEDICINA, SAÚDE E AFINS";"Enfermeiros e afins"
"2236";"350";"11976,94061898887";"663";"12450,544767579306";"648";"12647,351304147187";"579,0";"11798,66674555748";"593,0";"11887,80368227317";"geral";"4,73376832547527e-02";"0,118043844856660973";"6,38930152427259e-02";"0,092748735244519320";"Estatutário";"2";"22";"223";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"PROFISSIONAIS DA MEDICINA, SAÚDE E AFINS";"Fisioterapeutas"
"2237";"40";"13817,14278020298";"42";"13860,759144111444";"48";"14613,360993722174";"43,0";"13886,14409213540";"43,5";"14153,84014308124";"geral";"-2,07068185034622e-02";"-0,034482758620689613";"3,24661608436743e-02";"0,103448275862068950";"Estatutário";"2";"22";"223";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"PROFISSIONAIS DA MEDICINA, SAÚDE E AFINS";"Nutricionistas"
"2238";"4";"13799,62876792016";"5";"12639,632411829731";"5";"13889,548364563963";"5,0";"16487,66207854871";"5,0";"15459,98301865448";"geral";"-1,82429088274006e-01";"0,000000000000000000";"-1,01580619603242e-01";"0,000000000000000000";"Estatutário";"2";"22";"223";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"PROFISSIONAIS DA MEDICINA, SAÚDE E AFINS";"Fonoaudiólogos"
"2239";"76";"12633,22299997774";"120";"11545,673395591090";"108";"12002,280639271587";"99,0";"12416,74269218837";"102,5";"12313,41545825656";"geral";"-6,23500494455153e-02";"0,170731707317073100";"-2,52679542925959e-02";"0,053658536585365901";"Estatutário";"2";"22";"223";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"PROFISSIONAIS DA MEDICINA, SAÚDE E AFINS";"Terapeutas ocupacionais, ortoptistas e psicomotricistas"
"2251";"3647";"22906,57607086399";"7313";"22000,058440093999";"7081";"21930,322092814316";"3843,0";"22906,57607086399";"3859,0";"22453,31725547899";"geral";"-2,01867194155639e-02";"0,895050531225706214";"-2,32925565836850e-02";"0,834931329359937857";"Estatutário";"2";"22";"225";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"PROFISSIONAIS DA MEDICINA";"Médicos clínicos"
"2252";"1513";"24515,30882438240";"1535";"18811,577065409194";"1575";"18248,679567802315";"1590,0";"21482,99692464948";"1587,0";"21031,22212628525";"geral";"-1,05540469666853e-01";"-0,032766225582860797";"-1,32305319290278e-01";"-0,007561436672967825";"Estatutário";"2";"22";"225";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"PROFISSIONAIS DA MEDICINA";"Médicos em especialidades cirúrgicas"
"2253";"191";"18190,81196511853";"206";"17876,138410750202";"209";"16993,738628437448";"222,0";"19193,39161660669";"219,5";"18692,10179086261";"geral";"-4,36528427483358e-02";"-0,061503416856492077";"-9,08599354651165e-02";"-0,047835990888382640";"Estatutário";"2";"22";"225";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"PROFISSIONAIS DA MEDICINA";"Médicos em medicina diagnóstica e terapêutica"
"2311";"1";"22949,58095287400";"2";"18288,016504682048";"2";"21515,069429372950";"3,0";"21830,67352086630";"3,0";"21720,31607842383";"geral";"-1,58022542643903e-01";"-0,333333333333333370";"-9,44952404512966e-03";"-0,333333333333333370";"Estatutário";"2";"23";"231";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DE NÍVEL SUPERIOR NA EDUCAÇÃO INFANTIL E NO ENSINO FUNDAMENTAL";"Professores de nível superior na educação infantil"
"2312";"26867";"14674,22594856597";"27201";"10738,201715245106";"26115";"10163,531659445378";"28875,0";"11619,74426813679";"28567,0";"11504,63508558364";"geral";"-6,66195289669764e-02";"-0,047817411698813261";"-1,16570705299361e-01";"-0,085833304162145185";"Estatutário";"2";"23";"231";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DE NÍVEL SUPERIOR NA EDUCAÇÃO INFANTIL E NO ENSINO FUNDAMENTAL";"Professores de nível superior do ensino fundamental (primeira a quarta séries)"
"2313";"103";"11021,52679389157";"49";"10159,393363101093";"48";"9734,698064781514";"78,0";"10871,99162439698";"78,0";"10777,98601364753";"geral";"-5,73940854778577e-02";"-0,371794871794871806";"-9,67980425605457e-02";"-0,384615384615384581";"Estatutário";"2";"23";"231";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DE NÍVEL SUPERIOR NA EDUCAÇÃO INFANTIL E NO ENSINO FUNDAMENTAL";"Professores de nível superior no ensino fundamental de quinta a oitava série"
"2321";"710";"14392,78955097567";"1297";"19357,323747720544";"1282";"19454,886692446380";"1072,0";"20624,90250963959";"1111,0";"20039,89460104299";"geral";"-3,40606009617894e-02";"0,167416741674167424";"-2,91921649411350e-02";"0,153915391539154012";"Estatutário";"2";"23";"232";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO MÉDIO";"Professores do ensino médio"
"2331";"1";"8175,07361911175";"28";"20762,930360727176";"27";"19169,172980685296";"10,0";"18345,09598981124";"11,5";"18757,13448524827";"geral";"1,06935090594802e-01";"1,434782608695652328";"2,19670278400510e-02";"1,347826086956521952";"Estatutário";"2";"23";"233";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES E INSTRUTORES DO ENSINO PROFISSIONAL";"Professores do ensino profissional"
"2341";"1";"16897,33534634510";"10";"16062,288554946912";"11";"19029,628974574975";"4,0";"16897,33534634510";"4,5";"17573,90587300400";"geral";"-8,60148750642362e-02";"1,222222222222222321";"8,28343517992305e-02";"1,444444444444444642";"Estatutário";"2";"23";"234";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de matemática, estatística e informática do ensino superior"
"2342";"2";"10626,58978765048";"11";"20930,553952975017";"10";"19286,569418460171";"7,0";"20774,47039380805";"7,5";"20030,51990613411";"geral";"4,49331345895461e-02";"0,466666666666666563";"-3,71408476245350e-02";"0,333333333333333259";"Estatutário";"2";"23";"234";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de ciências físicas, químicas e afins do ensino superior"
"2343";"2";"10609,83878155332";"6";"20518,056114995052";"4";"18211,357641257877";"2,0";"21493,12755411555";"2,0";"21493,08066557355";"geral";"-4,53645787567457e-02";"2,000000000000000000";"-1,52687419517862e-01";"1,000000000000000000";"Estatutário";"2";"23";"234";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de arquitetura e urbanismo, engenharia, geofísica e geologia do ensino superior"
"2344";"27";"6315,43870909146";"48";"9422,559800918381";"46";"8551,802192931907";"33,0";"6183,24383774658";"33,5";"6249,34127341902";"geral";"5,07768481295196e-01";"0,432835820895522305";"3,68432578535307e-01";"0,373134328358208922";"Estatutário";"2";"23";"234";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de ciências biológicas e da saúde do ensino superior"
"2345";"13";"16078,71568862876";"536";"17756,613251715949";"569";"16733,707315976779";"270,0";"17834,35909934765";"310,5";"17795,48617553180";"geral";"-2,18442606357683e-03";"0,726247987117552229";"-5,96656280745470e-02";"0,832528180354267233";"Estatutário";"2";"23";"234";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores na área de formação pedagógica do ensino superior"
"2346";"1";"9615,14604609498";"52";"18082,214414987597";"51";"18827,717084012424";"42,0";"16064,51927303218";"42,0";"16341,64340326910";"geral";"1,06511381307605e-01";"0,238095238095238138";"1,52131191422645e-01";"0,214285714285714191";"Estatutário";"2";"23";"234";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores nas áreas de língua e literatura do ensino superior"
"2347";"4";"8926,63256990848";"25";"17400,192368379594";"25";"17663,372912477553";"8,0";"17400,19236837959";"9,5";"17440,34942061700";"geral";"-2,30253713781314e-03";"1,631578947368421240";"1,27877880472340e-02";"1,631578947368421240";"Estatutário";"2";"23";"234";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de ciências humanas do ensino superior"
"2348";"1";"12517,34567739860";"8";"19010,166714315514";"9";"17492,277645151124";"2,0";"12517,34567739860";"2,0";"13685,47223175448";"geral";"3,89076415661136e-01";"3,000000000000000000";"2,78163979213205e-01";"3,500000000000000000";"Estatutário";"2";"23";"234";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de ciências econômicas, administrativas e contábeis do ensino superior"
"2394";"139";"16715,09990922840";"197";"12046,047897304346";"183";"12469,009886969232";"197,0";"14251,67790109796";"196,0";"13843,88139179357";"geral";"-1,29864843796983e-01";"0,005102040816326481";"-9,93125746973925e-02";"-0,066326530612244916";"Estatutário";"2";"23";"239";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"OUTROS PROFISSIONAIS DO ENSINO NÃO CLASSIFICADOS ANTERIORMENTE";"Programadores, avaliadores e orientadores de ensino"
"2410";"2832";"19208,90749306068";"2941";"22587,823152519559";"2965";"23787,999243931747";"3216,0";"21128,79444809727";"3090,5";"21527,90816985529";"geral";"4,92344622757368e-02";"-0,048374049506552330";"1,04984239817651e-01";"-0,040608315806503814";"Estatutário";"2";"24";"241";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS JURÍDICAS";"ADVOGADOS, PROCURADORES, TABELIÃES E AFINS";"Advogados"
"2412";"6208";"36734,17910523164";"954";"33367,368712352625";"953";"32695,811465245504";"6365,0";"35833,10026688178";"6314,0";"35273,84971453869";"geral";"-5,40479992293067e-02";"-0,848907190370605025";"-7,30863875124639e-02";"-0,849065568577763718";"Estatutário";"2";"24";"241";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS JURÍDICAS";"ADVOGADOS, PROCURADORES, TABELIÃES E AFINS";"Procuradores e advogados públicos"
"2422";"2150";"41371,66666907605";"2357";"43333,036623256936";"2294";"57987,922930389803";"2357,0";"43059,64236457938";"2328,5";"43196,33949391816";"geral";"3,16455354644174e-03";"0,012239639252737744";"3,42426779902363e-01";"-0,014816405411208988";"Estatutário";"2";"24";"242";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS JURÍDICAS";"ADVOGADOS DO PODER JUDICIÁRIO E DA SEGURANÇA PÚBLICA";"Membros do ministério público"
"2423";"661";"36938,43319507658";"679";"31887,130884648090";"501";"27852,801003292396";"651,0";"36938,43319507658";"644,0";"35435,58668564771";"geral";"-1,00138198147481e-01";"0,054347826086956541";"-2,13987869020567e-01";"-0,222049689440993792";"Estatutário";"2";"24";"242";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS JURÍDICAS";"ADVOGADOS DO PODER JUDICIÁRIO E DA SEGURANÇA PÚBLICA";"Delegados de polícia"
"2424";"473";"28953,05665225612";"637";"30667,662968690016";"639";"29913,834315000076";"604,0";"29114,29135475832";"612,0";"29514,06283487920";"geral";"3,90864565229398e-02";"0,040849673202614456";"1,35451185544144e-02";"0,044117647058823595";"Estatutário";"2";"24";"242";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS JURÍDICAS";"ADVOGADOS DO PODER JUDICIÁRIO E DA SEGURANÇA PÚBLICA";"Defensores públicos e procuradores da assistência judiciária"
"2429";"706";"37775,54074410288";"639";"22956,130343873981";"792";"24745,430671627793";"639,0";"27614,29348222004";"643,0";"27381,64427278739";"geral";"-1,61623381153615e-01";"-0,006220839813374845";"-9,62766726094507e-02";"0,231726283048211412";"Estatutário";"2";"24";"242";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS JURÍDICAS";"ADVOGADOS DO PODER JUDICIÁRIO E DA SEGURANÇA PÚBLICA";"Profissionais da inteligência"
"2511";"107";"15200,46055075433";"86";"16882,191189819725";"83";"16549,192871219086";"100,0";"16356,33180363806";"99,0";"16452,76233742858";"geral";"2,61007144930452e-02";"-0,131313131313131271";"5,86105432102046e-03";"-0,161616161616161658";"Estatutário";"2";"25";"251";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS";"Profissionais em pesquisa e análise antropológica sociológica"
"2512";"605";"22450,61993700457";"474";"24356,920012806626";"455";"24456,703185216025";"562,0";"24007,23612393721";"557,5";"24182,07806837192";"geral";"7,23022826823905e-03";"-0,149775784753363284";"1,13565557131872e-02";"-0,183856502242152442";"Estatutário";"2";"25";"251";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS";"Economistas"
"2513";"23";"17494,04369773342";"41";"16264,970493060870";"49";"14974,082222871319";"39,0";"16371,97971363598";"40,0";"16318,47510334842";"geral";"-3,27877512749808e-03";"0,024999999999999911";"-8,23847125397916e-02";"0,225000000000000089";"Estatutário";"2";"25";"251";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS";"Profissionais em pesquisa e análise geográfica"
"2515";"458";"14276,23487985409";"621";"12864,195180117347";"678";"14333,886884080224";"616,0";"14268,99587944236";"618,5";"14272,61537964822";"geral";"-9,86798958752290e-02";"0,004042037186742009";"4,29294160896165e-03";"0,096200485044462436";"Estatutário";"2";"25";"251";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS";"Psicólogos e psicanalistas"
"2516";"365";"13410,79386013777";"466";"12351,399107452298";"519";"13348,156947230398";"450,0";"13410,79386013777";"458,0";"13400,76781107335";"geral";"-7,83066103685441e-02";"0,017467248908296984";"-3,92595891404635e-03";"0,133187772925764225";"Estatutário";"2";"25";"251";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS";"Assistentes sociais e economistas domésticos"
"2521";"7381";"21021,11046256983";"7938";"20237,855529361499";"7657";"20070,069123506204";"8326,0";"20731,98015606623";"8132,0";"20681,35665120081";"geral";"-2,14444888369333e-02";"-0,023856369896704366";"-2,95574191772915e-02";"-0,058411214953271062";"Estatutário";"2";"25";"252";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Administradores"
"2522";"2603";"24953,16536006835";"3360";"32799,464221213937";"3418";"31541,866627866082";"2870,0";"25294,32687782438";"2870,5";"25465,59805648907";"geral";"2,87991122315546e-01";"0,170527782616268997";"2,38606945648727e-01";"0,190733321720954585";"Estatutário";"2";"25";"252";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Contadores e afins"
"2523";"272";"11062,90958399789";"206";"13253,160017134305";"339";"15130,489887916938";"278,0";"13253,16001713431";"285,0";"13282,21280127865";"geral";"-2,18734517952812e-03";"-0,277192982456140324";"1,39154304654745e-01";"0,189473684210526239";"Estatutário";"2";"25";"252";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Secretárias(os) executivas(os) e afins"
"2524";"5";"17879,20306598442";"15";"16415,272810185055";"19";"14578,756064442681";"14,0";"16222,50182389742";"14,5";"16213,84922427066";"geral";"1,24229344388425e-02";"0,034482758620689724";"-1,00845464714227e-01";"0,310344827586206851";"Estatutário";"2";"25";"252";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Profissionais de recursos humanos"
"2525";"2313";"32849,84313539704";"1506";"33269,775116733850";"1503";"32105,099636985917";"2209,0";"33219,48037888321";"2180,5";"33034,66175714012";"geral";"7,11717169445247e-03";"-0,309332721852786041";"-2,81389931275228e-02";"-0,310708553084155015";"Estatutário";"2";"25";"252";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Profissionais de administração ecônomico-financeira"
"2526";"1";"11727,86347699260";NA;NA;NA;NA;"1,0";"11727,86347699260";"1,0";"11727,86347699260";"geral";NA;NA;NA;NA;"Estatutário";"2";"25";"252";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Profissionais da administração dos serviços de segurança"
"2531";"201";"14290,84290459081";"60";"12045,176469302151";"125";"20501,514287451948";"55,0";"12453,47431432269";"57,5";"12830,23711720105";"geral";"-6,11883194930507e-02";"0,043478260869565188";"5,97906110399650e-01";"1,173913043478260754";"Estatutário";"2";"25";"253";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE RELAÇÕES PÚBLICAS, PUBLICIDADE, MARKETING E COMERCIALIZAÇÃO";"Profissionais de publicidade"
"2541";"1240";"32129,09138745320";"1799";"31934,830919509866";"1783";"31318,107404414801";"1315,0";"31336,57806548704";"1336,0";"31327,34273495092";"geral";"1,93916282558235e-02";"0,346556886227544991";"-2,94800954369401e-04";"0,334580838323353280";"Estatutário";"2";"25";"254";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"AUDITORES FISCAIS PÚBLICOS";"Auditores fiscais e técnicos da receita federal"
